feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Siphoviridae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
MI24	-17.0504732336789	-12.6918172571722	-16.5058695529567	-20.4102587949152	-13.242855564809	-8.63284397334655	-15.7758019271886	-2.07668550422327	-14.168514879796	-21.1178400017032	-16.2163745185746	-19.7928188364994	-2.76368078553556	-18.3560163567064	-9.71450574791973	-6.68774987006693	-9.52089763656543	-16.9213232768672	-7.13527508657695	-3.70292105853055	-8.48274041281698	-1.58430749576839	-4.30653797158076	-18.6402283598923	-11.8705996817328	-9.46860777695274	-9.38227974856455	-14.1115054007206	-13.6320482670549	-13.6467599821869	-19.8254262455974	-6.69470657499324	-17.3607644279098	-16.0043155775712	-3.3468031144121	-18.87130347288	-7.7401265743927	-6.88192386290633	-10.1205170589641	-19.021449991834	-8.26411861875714	-9.68462175576799
MI25	-17.0504732336789	-12.9067156186335	-9.28283270343694	-20.4102587949152	-14.4638367489463	-7.11456059324402	-18.5153459227135	-2.11872253630904	-19.4952580763518	-7.47905684613712	-19.2095622724683	-19.7928188364994	-2.20794600198806	-18.3560163567064	-20.5284099805539	-6.27168346320817	-4.56820935831639	-13.3326641508001	-7.42873079373832	-7.94081439382843	-11.4355758146613	-2.12405440716973	-18.5359196284024	-18.6402283598923	-11.4142379519486	-13.2836538421385	-15.6710498732118	-14.7242264335245	-18.7607364527479	-22.002798439277	-10.0606878778881	-20.2457523033892	-9.14099898417408	-5.23869381507394	-2.60289691416165	-12.4217172246052	-9.68343995555805	-4.39207509630665	-13.0759379974345	-19.021449991834	-11.1780951921921	-20.0112792294344
MI26	-15.0190888709812	-9.08835153341833	-16.5058695529567	-20.4102587949152	-15.8838100123458	-8.11959368947386	-13.2420927333274	-1.13526771500341	-19.4952580763518	-12.7152049515636	-12.1640902213261	-19.7928188364994	-2.27688150218364	-18.3560163567064	-20.5284099805539	-5.51273029562443	-11.6528555775059	-11.0428184496638	-6.46972512729068	-4.35426196789834	-7.03222161343989	-2.33226269398851	-12.0375457756888	-9.02613613697263	-15.9475356099562	-18.2177465442805	-15.6710498732118	-14.0713751729238	-18.7607364527479	-16.1647663261768	-10.0946990643747	-12.9510302302541	-18.7173835362876	-8.28087063229848	-6.44415866055581	-17.7000980591734	-14.0297240399432	-5.30949876423214	-17.5790541649203	-13.2811455098912	-16.7318069189007	-16.9138047526436
MI27	-10.2499654581115	-13.7948797981926	-9.41888893570877	-20.4102587949152	-17.039030918618	-4.22990121885858	-18.5153459227135	-0.651280172468337	-19.4952580763518	-11.3768570982679	-19.2095622724683	-19.7928188364994	-4.77298512556774	-18.3560163567064	-12.0803307400174	-12.2918904084923	-5.64622373510228	-16.9213232768672	-17.4992071250328	-5.30159534214919	-9.17889777354094	-3.1971156780958	-18.5359196284024	-18.6402283598923	-20.783288698259	-12.1428975961301	-11.5502383579355	-16.1043886338259	-18.7607364527479	-22.002798439277	-19.8254262455974	-11.1415752357801	-18.7173835362876	-5.09130029647749	-4.11585778592761	-6.26981224303328	-7.26022091241714	-11.1787282341976	-17.5790541649203	-12.0570829190476	-7.38072768941593	-19.0112792294344
MI28	-7.10106603442533	-13.3024350358498	-16.5058695529567	-20.4102587949152	-12.5487329932106	-3.15597384033643	-18.5153459227135	-4.57778853395639	-19.4952580763518	-8.98050694096246	-19.2095622724683	-9.22086187896761	-9.87474386903724	-18.3560163567064	-20.5284099805539	-6.66917577539182	-11.1790284130365	-16.9213232768672	-9.84170633116505	-4.50726884093793	-6.9401187794167	-0.693600923953383	-12.4451161428478	-18.6402283598923	-19.0647247863759	-18.2177465442805	-15.6710498732118	-14.7834386759859	-18.7607364527479	-22.002798439277	-10.4785104894453	-20.2457523033892	-18.7173835362876	-4.53706791621473	-3.50928852301523	-18.87130347288	-17.5612579150138	-6.09146589891483	-17.5790541649203	-19.021449991834	-7.26954192500529	-20.0112792294344
MI29	-5.13119034916559	-15.7322646881073	-16.5058695529567	-20.4102587949152	-12.3820841340418	-5.57272983996967	-18.5153459227135	-4.00848596136947	-19.4952580763518	-9.24751692755938	-14.9560035351512	-14.7498670045727	-2.9808065003309	-18.3560163567064	-10.3741875897469	-7.73651862725805	-8.07376009109922	-16.9213232768672	-11.693263827519	-3.48246688768765	-19.4964590992588	-1.90419982610847	-9.8461586586509	-18.6402283598923	-20.783288698259	-16.9654638644003	-15.6710498732118	-12.1011690953405	-18.7607364527479	-22.002798439277	-19.8254262455974	-4.66809378076269	-13.0459732320121	-4.36595164978344	-2.36203349139886	-3.48404391798451	-17.5612579150138	-10.1882518155654	-12.795538862958	-16.8499866469804	-6.22531696582401	-7.35490845465827
MI30	-17.0504732336789	-12.1722274023658	-16.5058695529567	-20.4102587949152	-17.039030918618	-19.1236835504078	-18.5153459227135	-14.5486970099145	-19.4952580763518	-21.1178400017032	-19.2095622724683	-19.7928188364994	-9.87474386903724	-18.3560163567064	-20.5284099805539	-15.5619282820074	-0.246625487799547	-9.20628221772386	-13.0948024304207	-14.218338371393	-19.4964590992588	-9.52082114268573	-2.69524447381579	-12.5138891967067	-14.4629535420687	-18.2177465442805	-15.6710498732118	-15.5037872595773	-18.7607364527479	-22.002798439277	-19.8254262455974	-20.2457523033892	-12.7253170829562	-16.0043155775712	-16.7902283835398	-18.87130347288	-17.5612579150138	-13.5547688191233	-17.5790541649203	-19.021449991834	-17.7318069189007	-11.59551675469
MI31	-17.0504732336789	-9.3269439424102	-16.5058695529567	-20.4102587949152	-10.685740629534	-2.35194909479747	-18.5153459227135	-14.5486970099145	-19.4952580763518	-13.0913016114307	-19.2095622724683	-19.7928188364994	-4.6657052267093	-18.3560163567064	-10.8051180792318	-8.4431845936016	-7.09308862433039	-16.9213232768672	-17.4992071250328	-4.48393873450934	-13.9860201611166	-1.02226833556479	-18.5359196284024	-18.6402283598923	-9.20301569855063	-18.2177465442805	-15.6710498732118	-13.7451937040482	-10.7501978541951	-22.002798439277	-19.8254262455974	-20.2457523033892	-18.7173835362876	-7.88315313750884	-3.5569079579469	-18.87130347288	-17.5612579150138	-3.14825288498865	-17.5790541649203	-19.021449991834	-6.60954954569039	-18.0711237294931
MI32	-17.0504732336789	-12.1050175637621	-11.8219678240209	-20.4102587949152	-13.6301244660441	-1.73884853822367	-16.6815527048511	-4.28617405176362	-19.4952580763518	-21.1178400017032	-19.2095622724683	-15.426295649609	-5.8560895000804	-18.3560163567064	-13.5500552668407	-9.61164823498507	-6.76250785473239	-16.9213232768672	-12.1017704432356	-4.10106617422437	-19.4964590992588	-1.55008739201004	-18.5359196284024	-18.6402283598923	-10.5520480927838	-11.555375598774	-15.6710498732118	-19.3138209203507	-10.5954592942123	-22.002798439277	-14.6661226642815	-7.52867727738316	-8.38530254509272	-9.36457782409821	-3.93680701123677	-15.8141521706046	-10.3741764124222	-3.30023362587849	-11.8283940931804	-14.1781401322075	-5.30098108730328	-5.98291959933162
MI33	-13.1721311838913	-14.0709844604344	-16.5058695529567	-20.4102587949152	-17.039030918618	-4.40055154966482	-7.41185571370905	-3.43141083806483	-12.260055855497	-12.0877797029774	-19.2095622724683	-13.2157698995982	-3.68750515666082	-18.3560163567064	-10.991796009163	-8.16245284232542	-5.87110766650244	-15.5335503297959	-10.7343539311254	-3.13743082663162	-7.39160210780669	-2.30489367355973	-7.26835590801168	-10.8770484851472	-19.7814778432395	-7.91437464163711	-15.6710498732118	-12.833641697632	-18.7607364527479	-14.8658700305298	-11.2643453384614	-10.0222453273376	-18.7173835362876	-4.07136118984138	-2.37642328077109	-6.04835978013194	-17.5612579150138	-4.87583016052952	-17.5790541649203	-12.8833574572587	-6.05716747935055	-3.27890404683547
MI34	-17.0504732336789	-9.16567739667972	-16.5058695529567	-15.4680786933355	-13.7220276691464	-3.05975876695358	-18.5153459227135	-3.48770308404627	-19.4952580763518	-13.2924839732008	-13.5334473414422	-19.7928188364994	-5.5289002090935	-18.3560163567064	-20.5284099805539	-10.2168789661647	-5.20337044784262	-16.9213232768672	-7.13125755066503	-8.01201067966886	-19.4964590992588	-1.90020572469798	-1.49735015628516	-17.6402283598923	-11.6026814059301	-18.2177465442805	-15.6710498732118	-14.2797470242355	-18.7607364527479	-21.002798439277	-19.8254262455974	-20.2457523033892	-18.7173835362876	-16.0043155775712	-6.99520796429714	-18.87130347288	-9.89539452239275	-3.54001090949745	-17.5790541649203	-19.021449991834	-6.60189518439387	-10.6592954387958
MI35	-11.2500511440842	-9.64555908013374	-16.5058695529567	-20.4102587949152	-12.5696122244276	-3.50577237889081	-7.14147175600689	-4.2137123908114	-13.2274865387886	-14.0327440119075	-10.7905764541376	-19.7928188364994	-3.73752700065538	-18.3560163567064	-12.2380197691333	-7.88672122434054	-9.56732287654033	-16.9213232768672	-11.3973240856168	-3.75127430143772	-8.41873297867586	-1.46365636686801	-15.9611907508825	-18.6402283598923	-13.4315712840051	-8.30939833765622	-11.2715308714946	-15.7137532000997	-14.7098381500963	-13.6398833034734	-16.0376428113204	-20.2457523033892	-18.7173835362876	-4.92084357600117	-3.09441410697967	-15.9893876427131	-17.5612579150138	-2.73270627173657	-17.5790541649203	-12.3470508791356	-9.22312028934223	-5.54909900213999
MI36	-6.80921257439843	-18.2501455785153	-16.5058695529567	-20.4102587949152	-17.039030918618	-1.84349494422095	-6.29244746128207	-5.53939330588121	-19.4952580763518	-7.88057784326057	-19.2095622724683	-19.7928188364994	-7.62487745084056	-18.3560163567064	-10.3147583547198	-10.6005074621963	-2.79917982318846	-5.06466248674476	-13.9434567037398	-5.99413828912215	-9.06018276116097	-2.6332391263584	-18.5359196284024	-18.6402283598923	-14.0101277433851	-6.39122145287408	-8.4321886422775	-20.3138209203507	-12.8155039727728	-22.002798439277	-19.8254262455974	-20.2457523033892	-12.6261899862223	-4.43661808258986	-2.51580677332841	-18.87130347288	-17.5612579150138	-4.09412475467049	-9.8476683677899	-19.021449991834	-5.81273669392139	-9.42232489150422
MI37	-9.8552336940202	-14.2383649422523	-4.72429220164181	-14.3657731115769	-17.039030918618	-3.01358779521755	-18.5153459227135	-3.103703298379	-19.4952580763518	-8.64809668851046	-11.61590368418	-11.8292609624492	-7.02448174110675	-18.3560163567064	-20.5284099805539	-7.12499532845524	-7.66553045330971	-2.39440918721492	-9.02362266315587	-6.94959334934287	-8.65363696888939	-3.25895136203926	-4.37787224629507	-18.6402283598923	-14.8479248067142	-11.1705687016862	-11.1222745257759	-15.7564264522287	-10.8245004612029	-22.002798439277	-10.5476267277984	-20.2457523033892	-15.2744579448309	-6.20093759024762	-2.18694935708261	-18.87130347288	-8.30210226532519	-3.36158956075576	-8.55068097520747	-19.021449991834	-8.62472753456702	-9.22125970164918
MI38	-8.73350095973513	-12.8014117155913	-8.56321260652533	-20.4102587949152	-17.039030918618	-2.40533242949658	-6.33977079860848	-2.95614104188699	-19.4952580763518	-10.4581160577588	-19.2095622724683	-13.9192482058852	-2.28714976336467	-18.3560163567064	-14.588215078708	-8.2340202589454	-5.75848449523154	-16.9213232768672	-9.59574875139337	-6.03908489019282	-9.60020538962787	-3.52199764343528	-9.86795106383462	-18.6402283598923	-11.5347595878954	-6.98957290359073	-7.70820731081533	-12.3260737060447	-18.7607364527479	-22.002798439277	-19.8254262455974	-20.2457523033892	-18.7173835362876	-3.65358268103732	-2.87411446416952	-18.87130347288	-9.78708033212975	-4.54481776454157	-17.5790541649203	-19.021449991834	-4.09975348184121	-12.6428002164736
