ID	CON1	CON2	CON4	CON5	CON3	CON6	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON43	CON44	CON45	CON38	CON39	CON40	CON41	CON42	CON46	CON47	CON20	CON21	CON22	CON23	MI33	MI32	MI38	MI36	MI34	MI35	MI37	MI27	MI28	MI29	MI31	MI17	MI21	MI20	MI24	MI23	MI26	MI19	MI18	MI15	MI25	MI22	MI14	MI16	MI2	MI1	MI12	MI4	MI11	MI13	MI3	MI8	MI5	MI9	MI7	MI10	MI6
k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanosarcina|s__Methanosarcina_vacuolata	0	0	0	0	19	0	0	30	0	34	0	0	0	0	0	0	0	65	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	22	0	0	39	0	0	61	30	0	0	0	0
k__Archaea|p__Aenigmatarchaeota|c__Aenigmatarchaeia|o__CG10238-14|f__CG10238-14|g__JAHLMN01|s__JAHLMN01_sp018920365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
k__Archaea|p__Asgardarchaeota|c__Baldrarchaeia|o__Baldrarchaeales|f__DXJG01|g__DXJG01|s__DXJG01_sp016840485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__ARS49|g__WJJT01|s__WJJT01_sp014729555	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	10	0	0	0	0	21	0	0	0	0	0
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__J072|g__J072|s__J072_sp003695265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
k__Archaea|p__Nanoarchaeota|c__Nanoarchaeia|o__Woesearchaeales|f__JABGXB01|g__JABGXB01|s__JABGXB01_sp018675975	0	0	0	12	0	24	0	50	140	72	0	0	0	16	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	85	0	0	0	27	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	50	0	0	0	90	0	0	0	0	0	0	10	0	0	13	0	0	0	0	0	38	0	0	0	17	21
k__Archaea|p__Thermoproteota|c__Thermoprotei_A|o__Sulfolobales|f__Pyrodictiaceae|g__Pyrodictium|s__Pyrodictium_occultum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__SOKP01|g__TEKIR-21|s__TEKIR-21_sp004524425	0	0	0	0	0	0	14	0	0	17	13	0	25	27	0	0	12	0	14	23	0	15	0	11	0	0	28	0	15	14	0	0	0	0	0	110	0	32	0	18	11	0	0	0	0	11	0	16	0	0	0	47	0	0	13	22	31	14	21	0	26	0	44	31	0	0	0	32	0	0	21	0	0	11	13	0	0	11	0	15	15	0	0	0
k__Archaea|p__Asgardarchaeota|c__Thorarchaeia|o__Thorarchaeales|f__Thorarchaeaceae|g__SMTZ1-83|s__SMTZ1-83_sp001563325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota_B|c__Thermococci|o__Thermococcales|f__Thermococcaceae|g__Pyrococcus|s__Pyrococcus_furiosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
