Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales,9.47E-05,0.000198433,0.000110662,0,0,0,0,0,0,0.000190563,0,0.001673197,0.000246414,0,0,0,0,0,0,0,0,0,0,0,0.000233291,0,0,0,0.00020381,0.000298744,0.000176652,0.000493881,0.000125966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310886,0,0,0,0,0.000184196,0.000137452,0,0,0,0.00015283,0.000175276,0.000682669,0,0,8.84E-05,0,0.000113454,0,0.000317673,0,0,0,0.000326757,0,0,0,0,0,0,0,0,0,0.000142257,0.000154875,0,0.000139205,0
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales|f__Ceratobasidiaceae,9.47E-05,0.000198433,0.000110662,0,0,0,0,0,0,0.000190563,0,0.001673197,0.000246414,0,0,0,0,0,0,0,0,0,0,0,0.000233291,0,0,0,0.00020381,0.000298744,0.000176652,0.000493881,0.000125966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310886,0,0,0,0,0.000184196,0.000137452,0,0,0,0.00015283,0.000175276,0.000682669,0,0,8.84E-05,0,0.000113454,0,0.000317673,0,0,0,0.000326757,0,0,0,0,0,0,0,0,0,0.000142257,0.000154875,0,0.000139205,0
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales|f__Ceratobasidiaceae|g__Rhizoctonia,9.47E-05,0.000198433,0.000110662,0,0,0,0,0,0,0.000190563,0,0.001673197,0.000246414,0,0,0,0,0,0,0,0,0,0,0,0.000233291,0,0,0,0.00020381,0.000298744,0.000176652,0.000493881,0.000125966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310886,0,0,0,0,0.000184196,0.000137452,0,0,0,0.00015283,0.000175276,0.000682669,0,0,8.84E-05,0,0.000113454,0,0.000317673,0,0,0,0.000326757,0,0,0,0,0,0,0,0,0,0.000142257,0.000154875,0,0.000139205,0
k__Fungi|p__Basidiomycota|c__Agaricomycetes|o__Cantharellales|f__Ceratobasidiaceae|g__Rhizoctonia|s__Rhizoctonia_solani,9.47E-05,0.000198433,0.000110662,0,0,0,0,0,0,0.000190563,0,0.001673197,0.000246414,0,0,0,0,0,0,0,0,0,0,0,0.000233291,0,0,0,0.00020381,0.000298744,0.000176652,0.000493881,0.000125966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310886,0,0,0,0,0.000184196,0.000137452,0,0,0,0.00015283,0.000175276,0.000682669,0,0,8.84E-05,0,0.000113454,0,0.000317673,0,0,0,0.000326757,0,0,0,0,0,0,0,0,0,0.000142257,0.000154875,0,0.000139205,0
k__Fungi|p__Basidiomycota|c__Malasseziomycetes,0.000343763,0.000334202,0.000150903,0.000402453,0,0.000314854,0,0.000339368,0.000975712,0,0.000337084,0,0.000760212,0.000431119,0.000200579,0.000209561,0,0.000745347,0,0.000326413,0,0,0,0.000461467,0.001161154,0,0.000338681,0.000146165,0.000557081,0,0.000844005,0.000136605,0.000480535,0,0.00014945,0,0,0,0,0,0,0.001397578,0.000176235,0.000509878,0,0,0,0.000493804,0.00080219,0.000337799,0.000322041,0.000644687,0.000166906,0.000101316,0.00023285,0.000116641,0.000182548,0.000340536,0.000369919,0.000126126,0.000262983,0,0.00010726,0.000348766,0.000171857,0.0001664,0.000271065,0.000616968,0.001213095,0.000326757,0.000351577,0.000183557,0.000169813,0.001690722,9.56E-05,0.000225279,0.000163165,0.000138451,0.00040749,0.000113806,0.000202528,0.000198411,0.000194887,0.000668909
k__Fungi|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales,0.000343763,0.000334202,0.000150903,0.000402453,0,0.000314854,0,0.000339368,0.000975712,0,0.000337084,0,0.000760212,0.000431119,0.000200579,0.000209561,0,0.000745347,0,0.000326413,0,0,0,0.000461467,0.001161154,0,0.000338681,0.000146165,0.000557081,0,0.000844005,0.000136605,0.000480535,0,0.00014945,0,0,0,0,0,0,0.001397578,0.000176235,0.000509878,0,0,0,0.000493804,0.00080219,0.000337799,0.000322041,0.000644687,0.000166906,0.000101316,0.00023285,0.000116641,0.000182548,0.000340536,0.000369919,0.000126126,0.000262983,0,0.00010726,0.000348766,0.000171857,0.0001664,0.000271065,0.000616968,0.001213095,0.000326757,0.000351577,0.000183557,0.000169813,0.001690722,9.56E-05,0.000225279,0.000163165,0.000138451,0.00040749,0.000113806,0.000202528,0.000198411,0.000194887,0.000668909
k__Fungi|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae,0.000343763,0.000334202,0.000150903,0.000402453,0,0.000314854,0,0.000339368,0.000975712,0,0.000337084,0,0.000760212,0.000431119,0.000200579,0.000209561,0,0.000745347,0,0.000326413,0,0,0,0.000461467,0.001161154,0,0.000338681,0.000146165,0.000557081,0,0.000844005,0.000136605,0.000480535,0,0.00014945,0,0,0,0,0,0,0.001397578,0.000176235,0.000509878,0,0,0,0.000493804,0.00080219,0.000337799,0.000322041,0.000644687,0.000166906,0.000101316,0.00023285,0.000116641,0.000182548,0.000340536,0.000369919,0.000126126,0.000262983,0,0.00010726,0.000348766,0.000171857,0.0001664,0.000271065,0.000616968,0.001213095,0.000326757,0.000351577,0.000183557,0.000169813,0.001690722,9.56E-05,0.000225279,0.000163165,0.000138451,0.00040749,0.000113806,0.000202528,0.000198411,0.000194887,0.000668909
k__Fungi|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae|g__Malassezia,0.000343763,0.000334202,0.000150903,0.000402453,0,0.000314854,0,0.000339368,0.000975712,0,0.000337084,0,0.000760212,0.000431119,0.000200579,0.000209561,0,0.000745347,0,0.000326413,0,0,0,0.000461467,0.001161154,0,0.000338681,0.000146165,0.000557081,0,0.000844005,0.000136605,0.000480535,0,0.00014945,0,0,0,0,0,0,0.001397578,0.000176235,0.000509878,0,0,0,0.000493804,0.00080219,0.000337799,0.000322041,0.000644687,0.000166906,0.000101316,0.00023285,0.000116641,0.000182548,0.000340536,0.000369919,0.000126126,0.000262983,0,0.00010726,0.000348766,0.000171857,0.0001664,0.000271065,0.000616968,0.001213095,0.000326757,0.000351577,0.000183557,0.000169813,0.001690722,9.56E-05,0.000225279,0.000163165,0.000138451,0.00040749,0.000113806,0.000202528,0.000198411,0.000194887,0.000668909
k__Fungi|p__Basidiomycota|c__Malasseziomycetes|o__Malasseziales|f__Malasseziaceae|g__Malassezia|s__Malassezia_restricta,0.000343763,0.000334202,0.000150903,0.000402453,0,0.000314854,0,0.000339368,0.000975712,0,0.000337084,0,0.000760212,0.000431119,0.000200579,0.000209561,0,0.000745347,0,0.000326413,0,0,0,0.000461467,0.001161154,0,0.000338681,0.000146165,0.000557081,0,0.000844005,0.000136605,0.000480535,0,0.00014945,0,0,0,0,0,0,0.001397578,0.000176235,0.000509878,0,0,0,0.000493804,0.00080219,0.000337799,0.000322041,0.000644687,0.000166906,0.000101316,0.00023285,0.000116641,0.000182548,0.000340536,0.000369919,0.000126126,0.000262983,0,0.00010726,0.000348766,0.000171857,0.0001664,0.000271065,0.000616968,0.001213095,0.000326757,0.000351577,0.000183557,0.000169813,0.001690722,9.56E-05,0.000225279,0.000163165,0.000138451,0.00040749,0.000113806,0.000202528,0.000198411,0.000194887,0.000668909
k__Fungi|p__Basidiomycota|c__Tremellomycetes,0.000338781,0,0.000191144,0.00024359,0.001211049,0.000167584,0,0.000440118,0.000661551,0.000248791,0.000148112,0,0.000503313,0.000150682,0.000405934,0.000186277,0.000644912,0.000294458,0,0,0,0,0.000329471,0.00303543,0,0.00023118,0.000544834,0,0.000366858,0.000478634,0.000878354,0.000373038,0.000349904,0,0.000145054,0,0,0,0,0.000475219,0,0,0.000614303,0.000467827,0,0.000138748,0.000222061,0.000408665,0.000157096,0.000378335,0.000179841,0.000504537,0,0.000109109,0.000552584,0.000120663,0.000241982,0.000495781,0.000292573,0.000736411,0.000379495,0.000368365,0.000222464,0.000138666,0.001627587,0,0.000665775,0.002235245,0.000831721,0.000356804,0.000546612,0.000270965,0.000218798,0.00078515,0.00012879,0.002553164,0.000296664,0.000357292,0.001003052,0.00012329,0.000266067,0,0.00029432,0.000150882
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales,0.000338781,0,0.000191144,0.00024359,0.001211049,0.000167584,0,0.000440118,0.000661551,0.000248791,0.000148112,0,0.000503313,0.000150682,0.000405934,0.000186277,0.000644912,0.000294458,0,0,0,0,0.000329471,0.00303543,0,0.00023118,0.000544834,0,0.000366858,0.000478634,0.000878354,0.000373038,0.000349904,0,0.000145054,0,0,0,0,0.000475219,0,0,0.000614303,0.000467827,0,0.000138748,0.000222061,0.000408665,0.000157096,0.000378335,0.000179841,0.000504537,0,0.000109109,0.000552584,0.000120663,0.000241982,0.000495781,0.000292573,0.000736411,0.000379495,0.000368365,0.000222464,0.000138666,0.001627587,0,0.000665775,0.002235245,0.000831721,0.000356804,0.000546612,0.000270965,0.000218798,0.00078515,0.00012879,0.002553164,0.000296664,0.000357292,0.001003052,0.00012329,0.000266067,0,0.00029432,0.000150882
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Cryptococcaceae,0.000338781,0,0.000191144,0.00024359,0.001211049,0.000167584,0,0.000440118,0.000661551,0.000248791,0.000148112,0,0.000503313,0.000150682,0.000405934,0.000186277,0.000644912,0.000294458,0,0,0,0,0.000329471,0.00303543,0,0.00023118,0.000544834,0,0.000366858,0.000478634,0.000878354,0.000373038,0.000349904,0,0.000145054,0,0,0,0,0.000475219,0,0,0.000614303,0.000467827,0,0.000138748,0.000222061,0.000408665,0.000157096,0.000378335,0.000179841,0.000504537,0,0.000109109,0.000552584,0.000120663,0.000241982,0.000495781,0.000292573,0.000736411,0.000379495,0.000368365,0.000222464,0.000138666,0.001627587,0,0.000665775,0.002235245,0.000831721,0.000356804,0.000546612,0.000270965,0.000218798,0.00078515,0.00012879,0.002553164,0.000296664,0.000357292,0.001003052,0.00012329,0.000266067,0,0.00029432,0.000150882
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Cryptococcaceae|g__Cryptococcus,0.000338781,0,0.000191144,0.00024359,0.001211049,0.000167584,0,0.000440118,0.000661551,0.000248791,0.000148112,0,0.000503313,0.000150682,0.000405934,0.000186277,0.000644912,0.000294458,0,0,0,0,0.000329471,0.00303543,0,0.00023118,0.000544834,0,0.000366858,0.000478634,0.000878354,0.000373038,0.000349904,0,0.000145054,0,0,0,0,0.000475219,0,0,0.000614303,0.000467827,0,0.000138748,0.000222061,0.000408665,0.000157096,0.000378335,0.000179841,0.000504537,0,0.000109109,0.000552584,0.000120663,0.000241982,0.000495781,0.000292573,0.000736411,0.000379495,0.000368365,0.000222464,0.000138666,0.001627587,0,0.000665775,0.002235245,0.000831721,0.000356804,0.000546612,0.000270965,0.000218798,0.00078515,0.00012879,0.002553164,0.000296664,0.000357292,0.001003052,0.00012329,0.000266067,0,0.00029432,0.000150882
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Cryptococcaceae|g__Cryptococcus|s__Cryptococcus_gattii_VGI,0.000214229,0,0.000191144,0.00024359,0.001211049,0,0,0.000440118,0.000661551,0.000148216,0,0,0.000356513,0,0.000195804,0,0.000170257,0,0,0,0,0,0,0.002491924,0,0,0.000206153,0,0.000117757,0.000478634,0.000446537,0.000136605,0.000228604,0,0,0,0,0,0,0.000475219,0,0,0.000407857,0,0,0.000138748,0,0,0,0.000139624,8.36E-05,0.000284303,0,0,0.000357963,0,0,0.000290457,0.000191685,0.000602148,0.000163116,0,0.000119177,0,0,0,0.000114133,0.001972275,0.000361089,0.000356804,0.000159108,0.000270965,0.000218798,0.000640644,0,0.002458046,0.00012361,0.000147383,0.000662171,0.00012329,0,0,0.000182955,0.000150882
k__Fungi|p__Basidiomycota|c__Tremellomycetes|o__Tremellales|f__Cryptococcaceae|g__Cryptococcus|s__Cryptococcus_neoformans,0.000124552,0,0,0,0,0.000167584,0,0,0,0.000100575,0.000148112,0,0.0001468,0.000150682,0.000210131,0.000186277,0.000474655,0.000294458,0,0,0,0,0.000329471,0.000543506,0,0.00023118,0.000338681,0,0.000249101,0,0.000431816,0.000236433,0.0001213,0,0.000145054,0,0,0,0,0,0,0,0.000206446,0.000467827,0,0,0.000222061,0.000408665,0.000157096,0.000238711,9.62E-05,0.000220235,0,0.000109109,0.000194621,0.000120663,0.000241982,0.000205323,0.000100887,0.000134263,0.000216379,0.000368365,0.000103287,0.000138666,0.001627587,0,0.000551642,0.00026297,0.000470632,0,0.000387504,0,0,0.000144506,0.00012879,9.51E-05,0.000173054,0.000209909,0.000340881,0,0.000266067,0,0.000111364,0
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes,0.001155842,0.001963438,0.001931563,0.002261151,0.002335595,0.000243758,0.001970373,0.001352171,0.002839535,0.002382038,0.002512805,0.00110719,0.002018494,0.00198817,0.002698268,0.006086588,0.00080485,0.002875567,0.001651665,0.001153625,0.001104326,0.003614483,0.000914651,0.00136902,0.000238593,0.000413887,0.003141385,0.000760058,0.001598776,0.002052664,0.000721329,0.000882681,0.001618891,0.001211555,0.001578016,0.000753657,0.002098304,0.002120657,0.001983475,0.001637387,0.000780849,0.004402956,0.000855996,0.002375928,0,0.002061397,0.001021481,0.002396651,0.003315718,0.002896065,0.004006688,0.003451677,0.002591957,0.002649801,0.002404957,0.001480132,0.000594341,0.002889551,0.002448193,0.001261257,0.001677766,0.000685158,0.002613954,0.000722744,0.001668024,0.000423563,0.000194977,0.002245359,0.003095625,0.00223472,0.002776685,0.003609954,0.001547913,0.0019701,0.002135429,0.001857302,0.001137211,0.000879833,0.00280541,0.003423657,0.003081609,0.000917181,0.002442057,0.002655518
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales,0.001155842,0.001963438,0.001931563,0.002261151,0.002335595,0.000243758,0.001970373,0.001352171,0.002839535,0.002382038,0.002512805,0.00110719,0.002018494,0.00198817,0.002698268,0.006086588,0.00080485,0.002875567,0.001651665,0.001153625,0.001104326,0.003614483,0.000914651,0.00136902,0.000238593,0.000413887,0.003141385,0.000760058,0.001598776,0.002052664,0.000721329,0.000882681,0.001618891,0.001211555,0.001578016,0.000753657,0.002098304,0.002120657,0.001983475,0.001637387,0.000780849,0.004402956,0.000855996,0.002375928,0,0.002061397,0.001021481,0.002396651,0.003315718,0.002896065,0.004006688,0.003451677,0.002591957,0.002649801,0.002404957,0.001480132,0.000594341,0.002889551,0.002448193,0.001261257,0.001677766,0.000685158,0.002613954,0.000722744,0.001668024,0.000423563,0.000194977,0.002245359,0.003095625,0.00223472,0.002776685,0.003609954,0.001547913,0.0019701,0.002135429,0.001857302,0.001137211,0.000879833,0.00280541,0.003423657,0.003081609,0.000917181,0.002442057,0.002655518
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae,0.001155842,0.001963438,0.001931563,0.002261151,0.002335595,0.000243758,0.001970373,0.001352171,0.002839535,0.002382038,0.002512805,0.00110719,0.002018494,0.00198817,0.002698268,0.006086588,0.00080485,0.002875567,0.001651665,0.001153625,0.001104326,0.003614483,0.000914651,0.00136902,0.000238593,0.000413887,0.003141385,0.000760058,0.001598776,0.002052664,0.000721329,0.000882681,0.001618891,0.001211555,0.001578016,0.000753657,0.002098304,0.002120657,0.001983475,0.001637387,0.000780849,0.004402956,0.000855996,0.002375928,0,0.002061397,0.001021481,0.002396651,0.003315718,0.002896065,0.004006688,0.003451677,0.002591957,0.002649801,0.002404957,0.001480132,0.000594341,0.002889551,0.002448193,0.001261257,0.001677766,0.000685158,0.002613954,0.000722744,0.001668024,0.000423563,0.000194977,0.002245359,0.003095625,0.00223472,0.002776685,0.003609954,0.001547913,0.0019701,0.002135429,0.001857302,0.001137211,0.000879833,0.00280541,0.003423657,0.003081609,0.000917181,0.002442057,0.002655518
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Sporisorium,0.000812079,0.001566573,0.001398371,0.001482722,0.001597771,0.000243758,0.001970373,0.001060526,0.002839535,0.001228073,0.001542413,0.00110719,0.001614795,0.00198817,0.00113184,0.0055557,0.00021669,0.001196236,0.000818437,0.001153625,0.001104326,0.002325138,0.000599932,0.000640927,0.00012725,0.000275925,0.001428349,0.000760058,0.000887706,0.001166067,0.000451444,0.0003888,0.001217667,0.000603402,0.000958238,0,0.001210937,0.00123992,0.00079339,0.001180989,0.000372325,0.003079344,0.000563951,0.001676816,0,0.001402345,0.000532947,0.001613376,0.002483446,0.001369213,0.003651189,0.002502666,0.001583974,0.002295195,0.001428377,0.000667668,0.000233491,0.001362145,0.001940395,0.001090377,0.000935421,0.000405201,0.001839302,0.000382382,0.000771672,0.000151273,8.56E-05,0.000606854,0.002677736,0.00223472,0.001354981,0.003238469,0.001547913,0.000992275,0.000818443,0.001857302,0.000603216,0.000495743,0.001872885,0.002740822,0.000988815,0.000490411,0.000600571,0.001750228
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Sporisorium|s__Sporisorium_graminicola,0.000812079,0.001566573,0.001398371,0.001482722,0.001597771,0.000243758,0.001970373,0.001060526,0.002839535,0.001228073,0.001542413,0.00110719,0.001614795,0.00198817,0.00113184,0.0055557,0.00021669,0.001196236,0.000818437,0.001153625,0.001104326,0.002325138,0.000599932,0.000640927,0.00012725,0.000275925,0.001428349,0.000760058,0.000887706,0.001166067,0.000451444,0.0003888,0.001217667,0.000603402,0.000958238,0,0.001210937,0.00123992,0.00079339,0.001180989,0.000372325,0.003079344,0.000563951,0.001676816,0,0.001402345,0.000532947,0.001613376,0.002483446,0.001369213,0.003651189,0.002502666,0.001583974,0.002295195,0.001428377,0.000667668,0.000233491,0.001362145,0.001940395,0.001090377,0.000935421,0.000405201,0.001839302,0.000382382,0.000771672,0.000151273,8.56E-05,0.000606854,0.002677736,0.00223472,0.001354981,0.003238469,0.001547913,0.000992275,0.000818443,0.001857302,0.000603216,0.000495743,0.001872885,0.002740822,0.000988815,0.000490411,0.000600571,0.001750228
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Ustilago,0.000343763,0.000396865,0.000533192,0.000778429,0.000737824,0,0,0.000291645,0,0.001153965,0.000970392,0,0.000403699,0,0.001566428,0.000530888,0.000588159,0.001679331,0.000833228,0,0,0.001289345,0.000314719,0.000728093,0.000111344,0.000137962,0.001713037,0,0.00071107,0.000886596,0.000269885,0.000493881,0.000401224,0.000608153,0.000619778,0.000753657,0.000887367,0.000880737,0.001190085,0.000456398,0.000408523,0.001323612,0.000292046,0.000699112,0,0.000659052,0.000488534,0.000783275,0.000832272,0.001526853,0.000355499,0.000949011,0.001007983,0.000354606,0.000976579,0.000812464,0.00036085,0.001527406,0.000507798,0.00017088,0.000742345,0.000279957,0.000774652,0.000340362,0.000896352,0.000272291,0.000109377,0.001638505,0.000417889,0,0.001421704,0.000371484,0,0.000977825,0.001316987,0,0.000533995,0.000384089,0.000932525,0.000682835,0.002092794,0.00042677,0.001841486,0.00090529
k__Fungi|p__Basidiomycota|c__Ustilaginomycetes|o__Ustilaginales|f__Ustilaginaceae|g__Ustilago|s__Ustilago_maydis,0.000343763,0.000396865,0.000533192,0.000778429,0.000737824,0,0,0.000291645,0,0.001153965,0.000970392,0,0.000403699,0,0.001566428,0.000530888,0.000588159,0.001679331,0.000833228,0,0,0.001289345,0.000314719,0.000728093,0.000111344,0.000137962,0.001713037,0,0.00071107,0.000886596,0.000269885,0.000493881,0.000401224,0.000608153,0.000619778,0.000753657,0.000887367,0.000880737,0.001190085,0.000456398,0.000408523,0.001323612,0.000292046,0.000699112,0,0.000659052,0.000488534,0.000783275,0.000832272,0.001526853,0.000355499,0.000949011,0.001007983,0.000354606,0.000976579,0.000812464,0.00036085,0.001527406,0.000507798,0.00017088,0.000742345,0.000279957,0.000774652,0.000340362,0.000896352,0.000272291,0.000109377,0.001638505,0.000417889,0,0.001421704,0.000371484,0,0.000977825,0.001316987,0,0.000533995,0.000384089,0.000932525,0.000682835,0.002092794,0.00042677,0.001841486,0.00090529
