"Taxonomy","CON1","CON2","CON4","CON5","CON3","CON6","CON24","CON25","CON26","CON27","CON28","CON29","CON30","CON31","CON32","CON33","CON34","CON35","CON36","CON37","CON7","CON8","CON9","CON10","CON11","CON12","CON13","CON14","CON15","CON16","CON17","CON18","CON19","CON43","CON44","CON45","CON38","CON39","CON40","CON41","CON42","CON46","CON47","CON20","CON21","CON22","CON23","MI33","MI32","MI38","MI36","MI34","MI35","MI37","MI30","MI27","MI28","MI29","MI31","MI17","MI21","MI20","MI24","MI23","MI26","MI19","MI18","MI15","MI25","MI22","MI14","MI16","MI2","MI1","MI12","MI4","MI11","MI13","MI3","MI8","MI5","MI9","MI7","MI10","MI6"
"k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomethylophilaceae|g__UBA71|s__UBA71_sp905187815",2.78569120427288e-05,0,0.00190423295116436,0,0.00227078542797998,0,0,0,0,0.00161913065138872,0,0.00432018010891722,0,0,0,0,0,0,0.00396410524481617,0,0,0.0012945886195702,0,0,0.00910942627588548,0,0,0,0.00221956633088612,0,0,0.00215706638970999,0,0.00377795173751744,0.000523392257171318,0,0,0,0,0,0.000258431321876211,0.000261338528426504,0,0,0.000900135020253038,0,0,0.00461186083942058,0,0.000368511283083043,0.00744191174443924,0,0,0,0,0.000272373358128701,0.000384769807280514,0,0,0,0.000159976133290385,0,0.00105012432506377,0,0,0,0,0,0,0,5.13923031460655e-05,0.00145630590295886,0,0,0,0.000163946642819882,0.00015824184007335,0.000153878436035532,0.000688447845158245,5.45732372844357e-05,0.00247010390119584,0.000146535761386495,0,0,0
"k__Archaea|p__Aenigmatarchaeota",1.98093596748294e-05,0,0.00158686079263697,0,0,0,6.19088564058469e-05,0.00312952182252583,0,0,0.00103709613083367,0.0022817852687943,0.00152905198776758,0.00254193225365403,0.00411959705191336,0.00149329316591136,0.00347008474933592,0.00235274579273694,0.000653423941453215,8.50217786556095e-05,0.0005249343832021,0.000597502439801629,0,0.000614773479617895,0.00118818603598506,0.0130127083174796,0.000480052553121605,0.00129640542133176,0.000853679358033123,0.000199625607822311,0.00461607746003152,0,0.000609732860790366,0.00115721044212246,0.000202603454388897,0.00102050282957603,0.000738326340242387,0.00142370468297147,0.0031124797192146,0.000842680304527227,0.000872205711332213,0.00156803117055903,0.00107839965491211,0,0,0.000884353741496599,0.000279421318449491,0.00238331063513681,0.000959923206143509,4.34889091837132e-05,0.000826879082715471,0.000634939831892121,0.00166363814949416,0.000802818785959591,0,0.000654322205159753,0.0019071199143469,0.000454049200567306,0.0023961661341853,0.00254963827007043,0.000103768302674844,1.63038782035083e-05,0.000136797804797579,5.42106626349996e-05,0,0,0.000211903315580544,0.000221879975984756,0.00133915760609636,2.69631009962866e-05,0.000648114045230937,0.000167278380745274,3.94386412073483e-05,0,1.92885015129928e-05,0,0,0,0.000826137414189894,0.000316524776249727,0.000392079984316801,0,0.00131047619047619,0.00262761312260907,0.0163290540786268
"k__Archaea|p__Aenigmatarchaeota|c__Aenigmatarchaeia",1.98093596748294e-05,0,0.00158686079263697,0,0,0,6.19088564058469e-05,0.00312952182252583,0,0,0.00103709613083367,0.0022817852687943,0.00152905198776758,0.00254193225365403,0.00411959705191336,0.00149329316591136,0.00347008474933592,0.00235274579273694,0.000653423941453215,8.50217786556095e-05,0.0005249343832021,0.000597502439801629,0,0.000614773479617895,0.00118818603598506,0.0130127083174796,0.000480052553121605,0.00129640542133176,0.000853679358033123,0.000199625607822311,0.00461607746003152,0,0.000609732860790366,0.00115721044212246,0.000202603454388897,0.00102050282957603,0.000738326340242387,0.00142370468297147,0.0031124797192146,0.000842680304527227,0.000872205711332213,0.00156803117055903,0.00107839965491211,0,0,0.000884353741496599,0.000279421318449491,0.00238331063513681,0.000959923206143509,4.34889091837132e-05,0.000826879082715471,0.000634939831892121,0.00166363814949416,0.000802818785959591,0,0.000654322205159753,0.0019071199143469,0.000454049200567306,0.0023961661341853,0.00254963827007043,0.000103768302674844,1.63038782035083e-05,0.000136797804797579,5.42106626349996e-05,0,0,0.000211903315580544,0.000221879975984756,0.00133915760609636,2.69631009962866e-05,0.000648114045230937,0.000167278380745274,3.94386412073483e-05,0,1.92885015129928e-05,0,0,0,0.000826137414189894,0.000316524776249727,0.000392079984316801,0,0.00131047619047619,0.00262761312260907,0.0163290540786268
"k__Archaea|p__Halobacteriota|c__Methanosarcinia|o__Methanosarcinales|f__Methanosarcinaceae|g__Methanolobus",0,0,0,0,0,0.000682244584683609,0,0.00410539421879732,0.00081031804983456,0,0.0014160351017152,0.000791018893182026,0,0.000962853126384101,0.000354027871648804,0,0,0,0,0,0,0,0.00246461779752791,0,0,0,0,0,0.0015024756701383,5.46145530834623e-05,0,0.000399456738835184,0.00205784840516749,0,0,0,0,0,0,0.00110420177834602,0.000387646982814317,0,0,0,0.000900135020253038,0,0.00056582816986022,0,0,2.9755569441488e-05,0.00107494280753011,0,6.13888616049504e-05,0.00111502609161054,0,0,0.000635706638115632,5.10167641086861e-05,0,0.00184848774580106,0,0,0,4.61794533557404e-05,1.52717710180212e-05,0,0,0.00561225821608499,0.00032947528403958,0,0.000902220433008705,0.00264693437767522,4.56250947300696e-05,0,5.29754619018816e-06,0,6.0504232969222e-05,3.07756872071064e-05,0.000196699384330927,0.000360183366077276,0.000993269293602561,0.000306392955626307,0,0.000772827389002666,0
"k__Archaea|p__Asgardarchaeota|c__Thorarchaeia",0,0,0,1.02630812592288e-05,7.45459862720699e-05,0.00196145318096538,0.000151332760103181,0,0.00048956715510838,0,0.000418827283605903,0.00136907116127658,0.000240279598077763,0.000211827687804502,0.000354027871648804,0,2.52983092296665e-05,0.000775022143489814,0,0,0.000721784776902887,0,0,0.000614773479617895,0.000622383161706461,0.00410927631078305,0.000214760352712297,0.000648202710665881,0.00365374765238177,0.000163843659250387,0.000863168955940854,0,0.000647841164589764,0,0.000641577605564842,0.00134520827535022,0,0,0.00125823648223569,0,0.000742990050394108,0,0.000575146482619792,0.00136821495128683,0.00155023253488023,0.00231292517006803,0,0,0.000659947204223662,0,0.00132300653234475,0,0,0.00075821774229517,0,2.97419184163524e-05,0,0,0.000646584512399209,0,4.10749531421258e-05,0,0.000402346484698763,2.61014301575924e-05,4.92637774774877e-06,0.0040359390765387,0,0.00435928893993579,0.000212564699380374,8.8379053265606e-05,0.000171307677153552,0.000275517332992217,2.24258940198647e-05,0.000531114455165088,0,0,0.000335100367214152,5.87535846681122e-05,0.000531088337693503,0.000327439423706614,0.00016990132653728,0.000306392955626307,0.000822857142857143,0.00112059971405387,0
"k__Archaea|p__Asgardarchaeota|c__Thorarchaeia|o__Thorarchaeales",0,0,0,1.02630812592288e-05,7.45459862720699e-05,0.00196145318096538,0.000151332760103181,0,0.00048956715510838,0,0.000418827283605903,0.00136907116127658,0.000240279598077763,0.000211827687804502,0.000354027871648804,0,2.52983092296665e-05,0.000775022143489814,0,0,0.000721784776902887,0,0,0.000614773479617895,0.000622383161706461,0.00410927631078305,0.000214760352712297,0.000648202710665881,0.00365374765238177,0.000163843659250387,0.000863168955940854,0,0.000647841164589764,0,0.000641577605564842,0.00134520827535022,0,0,0.00125823648223569,0,0.000742990050394108,0,0.000575146482619792,0.00136821495128683,0.00155023253488023,0.00231292517006803,0,0,0.000659947204223662,0,0.00132300653234475,0,0,0.00075821774229517,0,2.97419184163524e-05,0,0,0.000646584512399209,0,4.10749531421258e-05,0,0.000402346484698763,2.61014301575924e-05,4.92637774774877e-06,0.0040359390765387,0,0.00435928893993579,0.000212564699380374,8.8379053265606e-05,0.000171307677153552,0.000275517332992217,2.24258940198647e-05,0.000531114455165088,0,0,0.000335100367214152,5.87535846681122e-05,0.000531088337693503,0.000327439423706614,0.00016990132653728,0.000306392955626307,0.000822857142857143,0.00112059971405387,0
"k__Archaea|p__Asgardarchaeota|c__Thorarchaeia|o__Thorarchaeales|f__Thorarchaeaceae",0,0,0,1.02630812592288e-05,7.45459862720699e-05,0.00196145318096538,0.000151332760103181,0,0.00048956715510838,0,0.000418827283605903,0.00136907116127658,0.000240279598077763,0.000211827687804502,0.000354027871648804,0,2.52983092296665e-05,0.000775022143489814,0,0,0.000721784776902887,0,0,0.000614773479617895,0.000622383161706461,0.00410927631078305,0.000214760352712297,0.000648202710665881,0.00365374765238177,0.000163843659250387,0.000863168955940854,0,0.000647841164589764,0,0.000641577605564842,0.00134520827535022,0,0,0.00125823648223569,0,0.000742990050394108,0,0.000575146482619792,0.00136821495128683,0.00155023253488023,0.00231292517006803,0,0,0.000659947204223662,0,0.00132300653234475,0,0,0.00075821774229517,0,2.97419184163524e-05,0,0,0.000646584512399209,0,4.10749531421258e-05,0,0.000402346484698763,2.61014301575924e-05,4.92637774774877e-06,0.0040359390765387,0,0.00435928893993579,0.000212564699380374,8.8379053265606e-05,0.000171307677153552,0.000275517332992217,2.24258940198647e-05,0.000531114455165088,0,0,0.000335100367214152,5.87535846681122e-05,0.000531088337693503,0.000327439423706614,0.00016990132653728,0.000306392955626307,0.000822857142857143,0.00112059971405387,0
"k__Archaea|p__Halobacteriota|c__Halobacteria",0.000181998492012495,0.000604407085549881,0.00448288173919943,1.86018347823521e-05,0.000946160594991657,0.0286116322701689,0.000230438521066208,0.0124844365178181,0.00519954081977176,0.00327977747332586,0.00710011966493817,0.0156682588457209,0.00543905635648755,0.00392844075564713,0.0046667310353706,0.001337471270338,0.000295146941012776,0.00567426926483614,0.00152465586339083,0.000843677649736432,0.0323490813648294,0.000458085203847916,0.0677956607789686,0.00198619124184243,0.00373429897023877,0.00213073586485047,0.00142752469744056,0.0129051266941662,0.0016390643674236,0.000111112366618079,0.0130976506792764,0.0136614204681633,0.0430623832933196,0.00554780300194003,0.00148575866551858,0.00825679562111513,0.00370963966073004,0.00169972906028227,0.00188735472335353,0.00223746149822747,0.00334345522677348,0.0089330260625787,0.00230058593047917,0.00669953527871482,0.00910136520478072,0.00217687074829932,0.00056582816986022,0.00535471090751517,0.000809935205183585,2.74666794844504e-05,0.0135883795926242,0.00272117070810909,0.0011172772812101,0.00593193880736809,0.054144555747893,0.000173755418116585,0.0018402034261242,0.000249982144132562,0,0.00866877011823947,0.00026158259632617,0,0.00103403046567582,0.000212827045900369,0.000147298694657688,0.00706289338394273,0.0224617514515377,0,0.00374113870909458,0.000155037830728648,0.000776594803096101,0.00474283408936602,0.000289990008877561,0.0148712047446225,2.81177451633064e-05,0.00292123109024517,0.000293212821312383,0.00541092536895852,0.0619996459411082,0.000354726042348832,0.00205188525125792,0.0267227943037553,0.00682666666666667,0.0186637814444144,0.0172746117758301
"k__Archaea|p__Halobacteriota|c__Halobacteria|o__Halobacteriales",0.000181998492012495,0.000604407085549881,0.00448288173919943,1.86018347823521e-05,0.000946160594991657,0.0286116322701689,0.000230438521066208,0.0124844365178181,0.00519954081977176,0.00327977747332586,0.00710011966493817,0.0156682588457209,0.00401922236784622,0.00392844075564713,0.0046667310353706,0.001337471270338,0.000295146941012776,0.00567426926483614,0.00152465586339083,0.000843677649736432,0.0323490813648294,0.000458085203847916,0.0677956607789686,0.00198619124184243,0.00373429897023877,0.00213073586485047,0.00142752469744056,0.0129051266941662,0.0016390643674236,0.000111112366618079,0.0130976506792764,0.0136614204681633,0.0430623832933196,0.00554780300194003,0.00148575866551858,0.00825679562111513,0.00370963966073004,0.00169972906028227,0.00188735472335353,0.00223746149822747,0.00334345522677348,0.0089330260625787,0.00230058593047917,0.00669953527871482,0.00910136520478072,0.00217687074829932,0.00056582816986022,0.00535471090751517,0.000809935205183585,2.74666794844504e-05,0.0135883795926242,0.00272117070810909,0.0011172772812101,0.00593193880736809,0.054144555747893,0.000173755418116585,0.0018402034261242,0.000188762027202139,0,0.00866877011823947,0.00026158259632617,0,0.00103403046567582,0.000212827045900369,0.000147298694657688,0.00706289338394273,0.0224617514515377,0,0.00374113870909458,0.000155037830728648,0.000776594803096101,0.00474283408936602,0.000289990008877561,0.0148712047446225,2.81177451633064e-05,0.00292123109024517,0.000293212821312383,0.00541092536895852,0.0619996459411082,0.000354726042348832,0.00205188525125792,0.0267227943037553,0.00682666666666667,0.0186637814444144,0.0172746117758301
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp900314695",0.000116379988089622,9.4094230709729e-05,0.00095211647558218,1.66775070462467e-05,0.000275246718543027,0,5.15907136715391e-05,0,0.00023634276453508,0.001453065969195,0.000518548065416833,0,0.000786369593709043,0.000308113000442912,0.00125518972675485,0.000441495370791186,0.000617700383691023,0.00218666961913198,0.00174246384387524,0.000245255130737335,0,0.000358501463880978,0,0.000520192944292065,0,0,0.000189494428863791,0,0.00146832849581697,0.000109229106166925,0.00101328529610448,0.00583206838699369,0,0.000442462816105647,0.00074287933275929,0,0,0.000617422949247834,0,0,0.000533014601369686,0.000855289729395833,0.000611093137783529,0,0,0.00333333333333333,0.000558842636898982,0.000990466757459453,0.000629949604031677,0,0,0.00166293765495555,0.000527944209802573,0,0,0.000101748668266469,0.00132160064239829,0.000270388849776036,0.00155940970637456,0,0.000313466747663592,0.000329338339710867,0.000100586621174691,0,0,0,0,0,0.000584552923296028,4.04446514944299e-05,0,0.000806872189477206,0,0.00144581157239385,3.01552629287634e-05,0,9.30834353372646e-05,5.3158005175911e-05,0.000668777906725152,0.000420213927090155,0.000457426648369601,0,0,0,0.000909190093464742
"k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__SOKP01|g__6H3-1",0,0,0,0,0,0,5.15907136715391e-05,0,0,0,0.000199441563621859,0,0.00214067278287462,0.00123245200177165,0,0,0,0.000304472984942427,0.000696985537550096,0,0,0,0,0,0,0,0,0,0.000921973706675773,3.95484694742313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000539199827456055,0.000518978084970866,0,0,0,0.000309520861706079,0.000479961603071754,0,0,0,6.75277477654454e-05,0.0041032960171268,0,0,0,0,0,0,0,0,0,0,1.08380310450473e-05,0,0,0.0153749771594142,0,3.14569511623343e-05,0,0,3.09322676136065e-05,0,0,0,6.0504232969222e-05,0,0,0.000207378301680856,0.00024831732340064,0,0.000228571428571429,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_gottschalkii",7.18089288212564e-05,3.13647435699097e-05,0,4.39388166410731e-05,0,0,5.15907136715391e-05,0,0,0,0,0,0,0.000462169500664369,0,0,0,0,0,0,0,0,0,0.00066206374728081,0,0,0,0,0,3.0132167218462e-05,0,0.00127826156427259,0,0,0.000253254317986122,0.00389646534929029,0,0,0,0,0,0,0,0,0,0,0,0.000433329206388511,0,0,0.000358314269176704,0.000362822761081212,0.000239416560259307,0.000713616698630748,0,0,0,0,0,0,9.72827837576664e-05,7.06501388818692e-06,0,0,1.52717710180212e-05,0,0.000437933518866459,0,0,3.89467014390806e-05,0,0,0,0,0.000121300224303539,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanococci",7.42850987806101e-06,1.69539154431944e-05,0.00107113103502995,3.81658334327569e-05,7.45459862720699e-05,0.000639604298140884,5.15907136715391e-05,0.00158158629740553,0.00330879870349112,0.00166064682193714,0.00189469485440766,0.000669323678846329,0.000327653997378768,0.00404398313081323,0,0.00148030800794692,2.7406501665472e-05,0.000359831709477414,0.00126328628680955,0.000294306156884802,0.0035761154855643,0.000776753171742118,0.00106426677620524,0.00113496642390996,0.00147108747312436,0.00753367323643558,0.000442153667348847,0.00153211549793754,0.000785385009390473,0.000308854713989235,0.00127598889139083,0,0,0.000952996834689085,0.00101301727194449,0,0.00124254920674938,7.99017934320726e-05,0.00231780404622363,0.000755506479920962,0.000872205711332213,0.00135420873821007,0.000503253172292318,0.000542567997924088,0.000850127519127869,0.00136054421768707,0.000181623856992169,0,0.000509959203263739,5.03555790548258e-05,0.00223257352333177,0.000695410292072323,0.000116638837049406,0.000624414611301904,0.00286614262606771,7.82682063588222e-05,0.00229188972162741,8.16268225738978e-05,0.000722653278563822,0.00073302100264525,5.62078306155406e-05,9.78232692210496e-06,0.000253478285360221,7.42886858331476e-05,8.37484217117291e-06,0.00192187575073272,0.000169522652464436,0,0,6.21649272969941e-05,0.000596721742084872,0.000472315427986657,5.10382415624507e-05,0.00126877342067215,1.88809979599014e-05,0,0.000363025397815332,5.3158005175911e-05,0.000413068707094947,0,0.000457426648369601,0.000159857194239812,0.000472380952380952,0.00158429614745547,0
"k__Archaea|p__Methanobacteriota|c__Methanococci|o__Methanococcales",7.42850987806101e-06,1.69539154431944e-05,0.00107113103502995,3.81658334327569e-05,7.45459862720699e-05,0.000639604298140884,5.15907136715391e-05,0.00158158629740553,0.00330879870349112,0.00166064682193714,0.00189469485440766,0.000669323678846329,0.000327653997378768,0.00404398313081323,0,0.00148030800794692,2.7406501665472e-05,0.000359831709477414,0.00126328628680955,0.000294306156884802,0.0035761154855643,0.000776753171742118,0.00106426677620524,0.00113496642390996,0.00147108747312436,0.00753367323643558,0.000442153667348847,0.00153211549793754,0.000785385009390473,0.000308854713989235,0.00127598889139083,0,0,0.000952996834689085,0.00101301727194449,0,0.00124254920674938,7.99017934320726e-05,0.00231780404622363,0.000755506479920962,0.000872205711332213,0.00135420873821007,0.000503253172292318,0.000542567997924088,0.000850127519127869,0.00136054421768707,0.000181623856992169,0,0.000509959203263739,5.03555790548258e-05,0.00223257352333177,0.000695410292072323,0.000116638837049406,0.000624414611301904,0.00286614262606771,7.82682063588222e-05,0.00229188972162741,8.16268225738978e-05,0.000722653278563822,0.00073302100264525,5.62078306155406e-05,9.78232692210496e-06,0.000253478285360221,7.42886858331476e-05,8.37484217117291e-06,0.00192187575073272,0.000169522652464436,0,0,6.21649272969941e-05,0.000596721742084872,0.000472315427986657,5.10382415624507e-05,0.00126877342067215,1.88809979599014e-05,0,0.000363025397815332,5.3158005175911e-05,0.000413068707094947,0,0.000457426648369601,0.000159857194239812,0.000472380952380952,0.00158429614745547,0
