Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Bacteria|p__Actinobacteria|c__Coriobacteriia,2.622969213,9.783982935,3.863399614,7.731342319,11.61056419,0,0.247409926,5.00817,0.378020038,3.420960684,5.320189468,0.244459902,13.61157408,0.446039911,0.92676,30.5051861,6.83404795,8.291250829,0.37917,2.60000974,3.839260384,7.119530712,4.541438638,13.9991158,0,0.403520121,8.754112626,4.943768022,1.23251963,1.524020457,2.95110059,0.226790023,0.820770164,0.176449947,0.282149972,6.673355996,3.15735,7.330551466,0.336680067,10.15184492,3.29172,5.430620543,8.890748222,10.19086306,1.864949441,7.862529214,1.952349805,9.719567084,10.05959302,7.088620709,0.918509908,4.3858,5.063098481,0.473229716,3.972071986,3.79906038,0.339319796,3.827659234,6.373556813,1.162069884,1.940310388,0.30133006,12.68864873,0.182290073,3.683560737,2.344431407,11.83738882,7.183547127,16.27077,30.13010699,15.36756232,22.60050322,22.35826894,3.634939273,0.969850097,12.77616128,4.190871257,1.81256,8.040273568,2.212919115,7.831572349,0.557759833,1.477979409,20.71833586
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales,2.053859384,9.744952923,2.271019773,4.526471358,10.64749468,0,0.209419937,4.14992,0.363310036,2.895890579,4.162199584,0.244459902,12.39543372,0,0.40649,29.61555592,6.483648055,7.548620755,0.00273,0,3.573690357,6.664330666,3.939338818,13.95368581,0,0.002840001,6.858482058,4.939688024,0.310549907,1.285840386,2.904750581,0,0.743700149,0,0,6.384696169,2.8216,6.770651354,0,10.03303498,2.51889,5.206210521,8.870878226,9.677292903,0,7.405439259,1.862249814,8.704987389,6.074081822,6.294600629,0.706159929,3.38424,5.058698482,0,3.06052153,3.084540308,0.214639871,3.538159292,6.248596876,0.953829905,0,0.285310057,12.34479877,0.013350005,3.169920634,0.461980277,10.9797889,6.77562729,15.39777,29.77759702,14.12650294,21.3244136,20.21197808,3.615269277,0,12.32012123,3.906031172,1.68761,7.694153845,2.130059148,7.413752224,0.494849852,0.768119693,20.38782592
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae,0,0,0,0,0,0,0,0,0.009460001,0,0,0,0.050210015,0,0,0,0,0,0.00273,0,0,0,0,0,0,0.002840001,0.002680001,0,0.310549907,0,0,0,0.005550001,0,0,0.142299915,0,0,0,0,0.00244,0,0.013519997,0.069080021,0,0,0.007249999,0,0,0,0,0.0034,0,0,0,0,0.214639871,0.007089999,0,0.015179998,0,0,0,0.013350005,0,0.461980277,0,0.00042,0,0.108179989,0,0,0,0,0,0,0,0,0,0.005919998,0,0,0.007039997,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella,0,0,0,0,0,0,0,0,0.00063,0,0,0,0.050210015,0,0,0,0,0,0.00273,0,0,0,0,0,0,0.002840001,0.002680001,0,0.310549907,0,0,0,0.005550001,0,0,0,0,0,0,0,0,0,0.013519997,0.069080021,0,0,0.00359,0,0,0,0,0.0034,0,0,0,0,0.194299883,0,0,0.015179998,0,0,0,0.013350005,0,0.329930198,0,0,0,0.108179989,0,0,0,0,0,0,0,0,0,0.00057,0,0,0.007039997,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae,2.053859384,9.744952923,2.271019773,4.526471358,10.64749468,0,0.209419937,4.14992,0.353850035,2.895890579,4.162199584,0.244459902,12.3452237,0,0.40649,29.61555592,6.483648055,7.548620755,0,0,3.573690357,6.664330666,3.939338818,13.95368581,0,0,6.855802057,4.939688024,0,1.285840386,2.904750581,0,0.738150148,0,0,6.242396255,2.8216,6.770651354,0,10.03303498,2.51645,5.206210521,8.857358229,9.608212882,0,7.405439259,1.854999815,8.704987389,6.074081822,6.294600629,0.706159929,3.38084,5.058698482,0,3.06052153,3.084540308,0,3.531069294,6.248596876,0.938649906,0,0.285310057,12.34479877,0,3.169920634,0,10.9797889,6.77520729,15.39777,29.66941703,14.12650294,21.3244136,20.21197808,3.615269277,0,12.32012123,3.906031172,1.68761,7.694153845,2.12413915,7.413752224,0.494849852,0.761079696,20.38782592
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella,2.053859384,9.744952923,2.271019773,4.526471358,10.64749468,0,0.209419937,4.14992,0.353850035,2.895890579,4.162199584,0.244459902,12.3452237,0,0.40649,29.55010591,6.483648055,7.548620755,0,0,3.573690357,6.664330666,3.939338818,13.95368581,0,0,6.855802057,4.939688024,0,1.285840386,2.904750581,0,0.738150148,0,0,6.242396255,2.8216,6.770651354,0,10.03303498,2.51645,5.206210521,8.857358229,9.608212882,0,7.405439259,1.854999815,8.704987389,6.074081822,6.294600629,0.706159929,3.38084,5.058698482,0,3.06052153,3.084540308,0,3.531069294,6.248596876,0.938649906,0,0.285310057,12.34479877,0,3.169920634,0,10.9797889,6.77520729,13.81366,29.66941703,14.12650294,21.3244136,20.21197808,3.615269277,0,12.32012123,3.906031172,1.68761,7.694153845,2.12413915,7.413752224,0.494849852,0.761079696,20.38782592
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,2.053579384,9.742592923,2.270479773,4.522841357,10.63781468,0,0.209419937,4.14992,0.353850035,2.893680579,4.161389584,0.240679904,12.3417637,0,0.40649,29.53940591,6.482618055,7.544590754,0,0,3.573690357,6.664330666,3.939338818,13.94943582,0,0,6.851912056,4.938818024,0,1.285840386,2.904750581,0,0.738150148,0,0,6.239216256,2.82009,6.767661354,0,10.03061498,2.51583,5.205760521,8.85196823,9.59883288,0,7.405439259,1.854349815,0,6.072821822,6.292460629,0.706159929,3.37941,5.053608484,0,3.06052153,3.080820308,0,3.528819294,5.351597324,0.938649906,0,0.285310057,12.33311877,0,3.169250634,0,10.9770489,6.767687293,13.37394,29.63792704,14.12071294,21.30910361,20.18507807,3.584799283,0,12.30496123,3.906031172,1.68608,7.68803385,2.114629154,7.409312223,0.494849852,0.761079696,20.37237593
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris,0.00028,0.002360001,0.00054,0.003630001,0.006489997,0,0,0,0,0.00221,0.00081,0.002679999,0.003460001,0,0,0.010700002,0.00103,0.00403,0,0,0,0,0,0.004249999,0,0,0.003890001,0.00087,0,0,0,0,0,0,0,0.003179998,0.00151,0.002990001,0,0.002419999,0.00062,0.00045,0.005389999,0.009380003,0,0,0.00065,0.039719988,0.00126,0.00214,0,0.00143,0.004809999,0,0,0.00372,0,0.00225,0.890769555,0,0,0,0.011679999,0,0.00067,0,0.00274,0.007519997,0.38836,0.031489997,0.005789997,0.015309995,0.026900011,0.007509998,0,0.015160002,0,0.00153,0.006119995,0.008499997,0.003580001,0,0,0.015449997
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales,0.569109829,0.039030012,1.592379841,3.204870961,0.963069518,0,0.037989989,0.85825,0.014710001,0.525070105,1.157989884,0,1.216140365,0.446039911,0.52027,0.889630178,0.350399895,0.742630074,0.37644,2.60000974,0.265570027,0.455200046,0.602099819,0.045429986,0,0.40068012,1.895630569,0.004079998,0.921969723,0.238180071,0.046350009,0.226790023,0.077070015,0.176449947,0.282149972,0.288659827,0.33575,0.559900112,0.336680067,0.118809941,0.77283,0.224410022,0.019869996,0.513570154,1.864949441,0.457089954,0.090099991,1.014579696,3.985511196,0.794020079,0.212349979,1.00156,0.004399999,0.473229716,0.911550456,0.714520071,0.124679925,0.289499942,0.124959938,0.208239979,1.940310388,0.016020003,0.343849966,0.168940068,0.513640103,1.882451129,0.857599914,0.407919837,0.873,0.352509965,1.241059379,1.276089617,2.146290859,0.019669996,0.969850097,0.456040046,0.284840085,0.12495,0.346119723,0.082859967,0.417820125,0.062909981,0.709859716,0.330509934
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae,0.569109829,0.039030012,1.592379841,3.204870961,0.963069518,0,0.037989989,0.85825,0.014710001,0.525070105,1.157989884,0,1.216140365,0.446039911,0.52027,0.889630178,0.350399895,0.742630074,0.37644,2.60000974,0.265570027,0.455200046,0.602099819,0.045429986,0,0.40068012,1.895630569,0.004079998,0.921969723,0.238180071,0.046350009,0.226790023,0.077070015,0.176449947,0.282149972,0.288659827,0.33575,0.559900112,0.336680067,0.118809941,0.77283,0.224410022,0.019869996,0.513570154,1.864949441,0.457089954,0.090099991,1.014579696,3.985511196,0.794020079,0.212349979,1.00156,0.004399999,0.473229716,0.911550456,0.714520071,0.124679925,0.289499942,0.124959938,0.208239979,1.940310388,0.016020003,0.343849966,0.168940068,0.513640103,1.882451129,0.857599914,0.407919837,0.873,0.352509965,1.241059379,1.276089617,2.146290859,0.019669996,0.969850097,0.456040046,0.284840085,0.12495,0.346119723,0.082859967,0.417820125,0.062909981,0.709859716,0.330509934
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia,0.406289878,0.008130002,0.835839916,0.789300237,0.668049666,0,0,0.34091,0,0.359790072,0.113859989,0,0.590350177,0.044309991,0,0.45237009,0,0.491240049,0.12788,0,0.171210017,0.052060005,0,0.008759997,0,0,1.002940301,0.00052,0.510359847,0.024330007,0.005820001,0.00201,0.04984001,0,0,0.201849879,0.15325,0.111510022,0,0.049359975,0.36306,0,0.006719999,0.262590079,0,0.271029973,0.041529996,0,2.657350797,0.435370044,0.115389988,0.72852,0.00074,0,0.568370284,0,0,0.095309981,0.093649953,0.127649987,0.893930179,0,0.129589987,0,0.332090066,0,0.045679995,0.05007998,0.45706,0,0.472139764,0.49999985,1.07435043,0.007589998,0,0,0,0,0.22452982,0,0.291970088,0,0.00068,0.10213998
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,0.406289878,0.008130002,0.835839916,0.789300237,0.668049666,0,0,0.34091,0,0.359790072,0.113859989,0,0.590350177,0.044309991,0,0.45237009,0,0.491240049,0.12788,0,0.171210017,0.052060005,0,0.008759997,0,0,1.002940301,0.00052,0.510359847,0.024330007,0.005820001,0.00201,0.04984001,0,0,0.201849879,0.15325,0.111510022,0,0.049359975,0.36306,0,0.006719999,0.262590079,0,0.271029973,0.041529996,0,2.657350797,0.435370044,0.115389988,0.72852,0.00074,0,0.568370284,0,0,0.095309981,0.093649953,0.127649987,0.893930179,0,0.129589987,0,0.332090066,0,0.045679995,0.05007998,0.45706,0,0.472139764,0.49999985,1.07435043,0.007589998,0,0,0,0,0.22452982,0,0.291970088,0,0.00068,0.10213998
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter,0.106519968,0.00117,0.232949977,0.187240056,0.218889891,0,0,0.09826,0,0.10026002,0.034259997,0,0.135080041,0.013269997,0,0.129530026,0,0.143010014,0.04104,0,0.047980005,0.013050001,0,0.00093,0,0,0.283360085,0,0.159179952,0.004040001,0,0,0.012250002,0,0,0.057929965,0.04466,0.027470005,0,0.013479993,0.09628,0,0.00037,0.077960023,0,0.075279992,0.013929999,0,0.585720176,0.127510013,0.027229997,0.20762,0,0,0.27993014,0,0,0.025049995,0.028789986,0.042409996,0.245420049,0,0.039459996,0,0.10237002,0,0.014139999,0.015319994,0.11103,0,0.123379938,0.152819954,0.265250106,0.00031,0,0,0,0,0.068759945,0,0.079650024,0,0,0.026729995
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus,0.106519968,0.00117,0.232949977,0.187240056,0.218889891,0,0,0.09826,0,0.10026002,0.034259997,0,0.135080041,0.013269997,0,0.129530026,0,0.143010014,0.04104,0,0.047980005,0.013050001,0,0.00093,0,0,0.283360085,0,0.159179952,0.004040001,0,0,0.012250002,0,0,0.057929965,0.04466,0.027470005,0,0.013479993,0.09628,0,0.00037,0.077960023,0,0.075279992,0.013929999,0,0.585720176,0.127510013,0.027229997,0.20762,0,0,0.27993014,0,0,0.025049995,0.028789986,0.042409996,0.245420049,0,0.039459996,0,0.10237002,0,0.014139999,0.015319994,0.11103,0,0.123379938,0.152819954,0.265250106,0.00031,0,0,0,0,0.068759945,0,0.079650024,0,0,0.026729995
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella,0.025849992,0,0.457479954,2.071730622,0.014519993,0,0.037779989,0.03484,0.011660001,0.023900005,0.116179988,0,0.353140106,0.379479924,0.4605,0.187050037,0.291579913,0.105310011,0.18942,2.529339747,0.005250001,0.324040032,0.556269833,0,0,0.389970117,0.295930089,0.003559999,0.175349947,0.204440061,0.036580007,0.20344002,0,0.170939949,0.276159972,0.011169993,0.08556,0.219510044,0.292380058,0.050909975,0.25371,0.218630022,0,0.135140041,1.819329454,0.061369994,0.00361,0.79880976,0.368430111,0.063270006,0.064329994,0.02183,0.003659999,0.454489727,0.022620011,0.594010059,0,0.021959996,0,0.018599998,0.437050087,0,0.150849985,0,0.075690015,1.827571097,0.686409931,0.010469996,0.19427,0.306099969,0.076829962,0.458579862,0.342980137,0.00072,0.908240091,0.369190037,0.279680084,0.12082,0.022109982,0.081489967,0.044830013,0.062649981,0.665549734,0.177779964
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,0.025849992,0,0.457479954,2.071730622,0.014519993,0,0.037779989,0.03484,0.011660001,0.023900005,0.116179988,0,0.353140106,0.379479924,0.4605,0.187050037,0.291579913,0.105310011,0.18942,2.529339747,0.005250001,0.324040032,0.556269833,0,0,0.389970117,0.295930089,0.003559999,0.175349947,0.204440061,0.036580007,0.20344002,0,0.170939949,0.276159972,0.011169993,0.08556,0.219510044,0.292380058,0.050909975,0.25371,0.218630022,0,0.135140041,1.819329454,0.061369994,0.00361,0.79880976,0.368430111,0.063270006,0.064329994,0.02183,0.003659999,0.454489727,0.022620011,0.594010059,0,0.021959996,0,0.018599998,0.437050087,0,0.150849985,0,0.075690015,1.827571097,0.686409931,0.010469996,0.19427,0.306099969,0.076829962,0.458579862,0.342980137,0.00072,0.908240091,0.369190037,0.279680084,0.12082,0.022109982,0.081489967,0.044830013,0.062649981,0.665549734,0.177779964
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter,0.030449991,0.029730009,0.065479993,0.156430047,0.06061997,0,0.00021,0.38424,0,0.041120008,0.072769993,0,0.137420041,0.008979998,0.05977,0.120680024,0.058819982,0.00307,0.0181,0.070669993,0.041130004,0.066050007,0.045829986,0.035739989,0,0.010710003,0.313400094,0,0.077079977,0.005370002,0.003950001,0.021340002,0.014980003,0.005509998,0.005989999,0.017709989,0.05228,0.05043001,0.044300009,0.005059997,0.05978,0.005780001,0.012779997,0.037880011,0.045619986,0.049209995,0.031029997,0.215769935,0.371310111,0.167870017,0.005399999,0.0433,0,0.018739989,0.03995002,0.120510012,0,0.147179971,0.002519999,0.019579998,0.363040073,0.012600003,0.023949998,0.166680067,0.003490001,0.054200033,0.111369989,0.184679926,0.11017,0.046409995,0.103049948,0.163319951,0.462470185,0.011049998,0.061610006,0.086850009,0.005160002,0.00413,0.030529976,0.00067,0.00137,0.00026,0.043629983,0.023859995
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,0.030449991,0.029730009,0.065479993,0.156430047,0.06061997,0,0.00021,0.38424,0,0.041120008,0.072769993,0,0.137420041,0.008979998,0.05977,0.120680024,0.058819982,0.00307,0.0181,0.070669993,0.041130004,0.066050007,0.045829986,0.035739989,0,0.010710003,0.313400094,0,0.077079977,0.005370002,0.003950001,0.021340002,0.014980003,0.005509998,0.005989999,0.017709989,0.05228,0.05043001,0.044300009,0.005059997,0.05978,0.005780001,0.012779997,0.037880011,0.045619986,0.049209995,0.031029997,0.215769935,0.371310111,0.167870017,0.005399999,0.0433,0,0.018739989,0.03995002,0.120510012,0,0.147179971,0.002519999,0.019579998,0.363040073,0.012600003,0.023949998,0.166680067,0.003490001,0.054200033,0.111369989,0.184679926,0.11017,0.046409995,0.103049948,0.163319951,0.462470185,0.011049998,0.061610006,0.086850009,0.005160002,0.00413,0.030529976,0.00067,0.00137,0.00026,0.043629983,0.023859995
k__Bacteria|p__Bacteroidetes,15.06566548,7.208332162,22.08842779,25.50465765,21.11749944,0,0.891909732,18.61688,0.051820005,15.38111308,32.29037677,1.842149263,15.3189646,28.64769427,19.64203,3.217160643,1.509909547,11.53520115,0.70276,37.57018624,7.290350729,23.73405237,3.996428801,7.949877615,0.616259877,0.017620005,27.38466822,0.959749616,11.27155662,12.17069365,1.35184027,7.212450721,18.4891437,4.649298605,8.360779164,38.87142668,16.2968,23.14586463,15.83938317,5.905787047,4.89264,0.342810034,24.02885519,0.920350276,1.775569467,2.846809715,9.360679064,25.81657226,41.08852233,41.34492413,55.33950447,25.12048,28.69685139,39.09579654,35.6032278,8.759700876,0.030799982,30.42935391,7.004116498,11.9553088,14.77391295,0.020460004,4.243709576,14.54206582,7.496821499,9.346775608,0.363269964,12.72589491,6.36427,0.00099,1.8004291,4.531648641,0.692150277,8.807248239,16.06164161,11.93262119,21.68692651,32.74304,13.20810943,12.76930489,13.14818394,36.48726905,13.92791443,34.5136631
k__Bacteria|p__Bacteroidetes|c__Bacteroidia,15.06566548,7.208332162,22.08842779,25.50465765,21.11749944,0,0.891909732,18.61688,0.051820005,15.38111308,32.29037677,1.842149263,15.3189646,28.64769427,19.64203,3.217160643,1.509909547,11.53520115,0.70276,37.57018624,7.290350729,23.73405237,3.996428801,7.949877615,0.616259877,0.017620005,27.38466822,0.959749616,11.27155662,12.17069365,1.35184027,7.212450721,18.4891437,4.649298605,8.360779164,38.87142668,16.2968,23.14586463,15.83938317,5.905787047,4.89264,0.342810034,24.02885519,0.920350276,1.775569467,2.846809715,9.360679064,25.81657226,41.08852233,41.34492413,55.33950447,25.12048,28.69685139,39.09579654,35.6032278,8.759700876,0.030799982,30.42935391,7.004116498,11.9553088,14.77391295,0.020460004,4.243709576,14.54206582,7.496821499,9.346775608,0.363269964,12.72589491,6.36427,0.00099,1.8004291,4.531648641,0.692150277,8.807248239,16.06164161,11.93262119,21.68692651,32.74304,13.20810943,12.76930489,13.14818394,36.48726905,13.92791443,34.5136631
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales,15.06566548,7.208332162,22.08842779,25.50465765,21.11749944,0,0.891909732,18.61688,0.051820005,15.38111308,32.29037677,1.842149263,15.3189646,28.64769427,19.64203,3.217160643,1.509909547,11.53520115,0.70276,37.57018624,7.290350729,23.73405237,3.996428801,7.949877615,0.616259877,0.017620005,27.38466822,0.959749616,11.27155662,12.17069365,1.35184027,7.212450721,18.4891437,4.649298605,8.360779164,38.87142668,16.2968,23.14586463,15.83938317,5.905787047,4.89264,0.342810034,24.02885519,0.920350276,1.775569467,2.846809715,9.360679064,25.81657226,41.08852233,41.34492413,55.33950447,25.12048,28.69685139,39.09579654,35.6032278,8.759700876,0.030799982,30.42935391,7.004116498,11.9553088,14.77391295,0.020460004,4.243709576,14.54206582,7.496821499,9.346775608,0.363269964,12.72589491,6.36427,0.00099,1.8004291,4.531648641,0.692150277,8.807248239,16.06164161,11.93262119,21.68692651,32.74304,13.20810943,12.76930489,13.14818394,36.48726905,13.92791443,34.5136631
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,10.3356869,5.661841699,13.45192865,15.6778747,9.626685187,0,0.891909732,10.28733,0.050780005,12.77025255,30.53412695,0.039629984,6.643501993,28.36340433,14.90139,0.55102011,1.509909547,1.146430115,0.60807,35.83209642,4.10032041,18.63807186,3.791118863,2.109049367,0.612599877,0.017620005,11.58944348,0.273209891,9.741287078,9.783742935,1.197140239,4.966270497,8.20184164,4.046648786,8.071309193,1.76613894,12.27531,17.95871359,14.74765295,1.487579256,3.51452,0.070400007,0.913139817,0,1.676499497,1.767369823,2.79622972,16.74824498,28.07215842,27.44534274,51.39839486,7.32218,26.18549214,30.81735151,13.29447665,6.224860622,0,21.41355572,2.23905888,8.50486915,6.5008613,0,1.182189882,12.42879497,5.060851012,9.277195566,0.185039981,6.177427529,1.5503,0.00099,0.242849879,0.710949787,0.353830142,5.256598949,11.07347111,2.043470204,20.23917607,29.28769,4.711636231,11.7597953,8.705352612,27.21717183,12.26957509,18.79065624
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides,10.3356869,5.661841699,13.45192865,15.6778747,9.626685187,0,0.891909732,10.28733,0.050780005,12.77025255,30.53412695,0.039629984,6.643501993,28.36340433,14.90139,0.55102011,1.509909547,1.146430115,0.60807,35.83209642,4.10032041,18.63807186,3.791118863,2.109049367,0.612599877,0.017620005,11.58944348,0.273209891,9.741287078,9.783742935,1.197140239,4.966270497,8.20184164,4.046648786,8.071309193,1.76613894,12.27531,17.95871359,14.74765295,1.487579256,3.51452,0.070400007,0.913139817,0,1.676499497,1.767369823,2.79622972,16.74824498,28.07215842,27.44534274,51.39839486,7.32218,26.18549214,30.81735151,13.29447665,6.224860622,0,21.41355572,2.23905888,8.50486915,6.5008613,0,1.182189882,12.42879497,5.060851012,9.277195566,0.185039981,6.177427529,1.5503,0.00099,0.242849879,0.710949787,0.353830142,5.256598949,11.07347111,2.043470204,20.23917607,29.28769,4.711636231,11.7597953,8.705352612,27.21717183,12.26957509,18.79065624
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,0.159639952,0.051830016,0.29651997,0.552820166,0.897859551,0,0,3.51896,0.00121,0.957290191,0,0,0.719130216,0,1.01446,0.140910028,0,0.362540036,0,0.276709972,0.179090018,0.629650063,0,0.455789863,0,0,0.201790061,0.002379999,0.23234993,0.438860132,0.005150001,0,0.838880168,0,0.00257,0.162449903,0,5.14849103,1.34783027,0.051449974,0.10662,0.00249,0.24755995,0,0,0,0.138149986,0.552479834,1.071270321,0.166310017,2.860519714,0.32272,1.777839467,0.501339699,0.286610143,0.944090094,0,0.615739877,0.325009837,0.255679974,0.35203007,0,0.028859997,0,1.411100282,0,0,0.364219854,0.19706,0,0,0,0.00067,0.117459977,0,0,0.035280011,1.24029,0.424089661,0,0.304340091,0,0.135529946,3.862559227
