ID	CON1	CON2	CON3	CON4	CON5	CON6	CON7	CON8	CON9	CON10	CON11	CON12	CON13	CON14	CON15	CON16	CON17	CON18	CON19	CON20	CON21	CON22	CON23	CON24	CON25	CON26	CON27	CON28	CON29	CON30	CON31	CON32	CON33	CON34	CON35	CON36	CON37	CON38	CON39	CON40	CON41	CON42	CON43	CON44	CON45	CON46	CON47	MI1	MI2	MI3	MI4	MI5	MI6	MI7	MI8	MI9	MI10	MI11	MI12	MI13	MI14	MI15	MI16	MI17	MI18	MI19	MI20	MI21	MI22	MI23	MI24	MI25	MI26	MI27	MI28	MI29	MI30	MI31	MI32	MI33	MI34	MI35	MI36	MI37	MI38
k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Pimascovirales|f__Marseilleviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420519868208378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Pimascovirales|f__Marseilleviridae|g__Marseillevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420519868208378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Pimascovirales|f__Marseilleviridae|g__Marseillevirus|s__Tokyovirus_A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420519868208378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Unclassified	0	0	0	0	0	0	0	0	0	0.000428766823738246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Unclassified|f__Unclassified	0	0	0	0	0	0	0	0	0	0.000428766823738246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Unclassified|f__Unclassified|g__Unclassified	0	0	0	0	0	0	0	0	0	0.000428766823738246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Megaviricetes|o__Unclassified|f__Unclassified|g__Unclassified|s__Sulfolobales_virus_YNP1	0	0	0	0	0	0	0	0	0	0.000428766823738246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Naldaviricetes	0	0	0	0	0	0	0	0	0	0	0	0.000422022965596092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Naldaviricetes|o__Lefavirales	0	0	0	0	0	0	0	0	0	0	0	0.000422022965596092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Naldaviricetes|o__Lefavirales|f__Baculoviridae	0	0	0	0	0	0	0	0	0	0	0	0.000422022965596092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Naldaviricetes|o__Lefavirales|f__Baculoviridae|g__Alphabaculovirus	0	0	0	0	0	0	0	0	0	0	0	0.000422022965596092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Naldaviricetes|o__Lefavirales|f__Baculoviridae|g__Alphabaculovirus|s__Helicoverpa_armigera_nucleopolyhedrovirus	0	0	0	0	0	0	0	0	0	0	0	0.000422022965596092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes	0	0	0	0.000889633074015883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980883586297024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149547610924045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469624230044018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales	0	0	0	0.000889633074015883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980883586297024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149547610924045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469624230044018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae	0	0	0	0.000889633074015883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980883586297024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149547610924045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469624230044018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus	0	0	0	0.000889633074015883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980883586297024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149547610924045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469624230044018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Nucleocytoviricota|c__Pokkesviricetes|o__Chitovirales|f__Poxviridae|g__Betaentomopoxvirus|s__Amsacta_moorei_entomopoxvirus	0	0	0	0.000889633074015883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980883586297024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149547610924045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000469624230044018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Peploviricota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001014293752129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Peploviricota|c__Herviviricetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001014293752129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001014293752129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001014293752129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001014293752129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Peploviricota|c__Herviviricetes|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Ateline_alphaherpesvirus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001014293752129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Phixviricota	0	0.000877280701365033	0.00125752768648406	0.000863155899193982	0	0	0	0	0	0.000524048340124523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145633968884337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196510825245424	0	0	0	0	0	0.00922390032273089
k__Viruses|p__Phixviricota|c__Malgrandaviricetes	0	0.000877280701365033	0.00125752768648406	0.000863155899193982	0	0	0	0	0	0.000524048340124523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145633968884337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196510825245424	0	0	0	0	0	0.00922390032273089
k__Viruses|p__Phixviricota|c__Malgrandaviricetes|o__Petitvirales	0	0.000877280701365033	0.00125752768648406	0.000863155899193982	0	0	0	0	0	0.000524048340124523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145633968884337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196510825245424	0	0	0	0	0	0.00922390032273089
k__Viruses|p__Phixviricota|c__Malgrandaviricetes|o__Petitvirales|f__Microviridae	0	0.000877280701365033	0.00125752768648406	0.000863155899193982	0	0	0	0	0	0.000524048340124523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145633968884337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196510825245424	0	0	0	0	0	0.00922390032273089
k__Viruses|p__Phixviricota|c__Malgrandaviricetes|o__Petitvirales|f__Microviridae|g__Unclassified	0	0.000877280701365033	0.00125752768648406	0.000863155899193982	0	0	0	0	0	0.000524048340124523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145633968884337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196510825245424	0	0	0	0	0	0.00922390032273089
k__Viruses|p__Phixviricota|c__Malgrandaviricetes|o__Petitvirales|f__Microviridae|g__Unclassified|s__Parabacteroides_phage_YZ-2015b	0	0.000877280701365033	0.00125752768648406	0.000863155899193982	0	0	0	0	0	0.000524048340124523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145633968884337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196510825245424	0	0	0	0	0	0.00922390032273089
k__Viruses|p__Pisuviricota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241227746579987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Pisuviricota|c__Pisoniviricetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241227746579987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241227746579987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241227746579987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241227746579987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Miniopterus_bat_coronavirus_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241227746579987	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota	0.510115090513668	0.240035488093134	0.426065470513038	0.39954056806249	1.11230310715086	0.739865996156548	0.288047477260848	0.391986284430504	0.4823282155451	0.287019687860928	2.05615873653721	0.118896281848584	0.399876814180672	0.494690163179779	0.30594059732201	0.806470578565347	1.05651467942429	0.361392057840397	0.340637440181374	1.32997327345691	0.714891728280618	0.956829155476605	0.457020487832416	0.125390926916599	0.593694371308233	0.602190902357531	0.22880082822621	1.04619976266888	0.694575316864491	0.451653430092272	0.679497269669808	0.640968520010281	0.242562993971569	0.540866472479015	0.201902577841371	0.906959533453892	0.835497658920068	2.149431250556	0.516862760250639	0.281056564527428	0.267427754558877	1.72725123804428	0.804923651161114	0.744143823546341	0.108333550395092	0.375952275086325	0.272098893587867	1.32253821731849	0.290676813208804	0.266127244827922	0.549970263512954	0.330159725759046	0.116562810556257	3.32350529880346	0.198478427052731	5.69521556458946	0.887686226083513	1.2230412900318	3.99121071730212	3.5625776893325	6.52412421596048	1.26973481828034	1.24606551259936	0.521737398479102	1.67007600628592	0.258182085888581	3.40974555141306	0.31291408294418	0.075637913683764	0.163284759794879	0.221654937822907	1.45596949108394	0.337565852021416	0.390821626169789	0.128674158866222	1.13858110048689	12.9976439644012	0.586192880038594	0.145467138387925	0.256981043421321	0.164449327343926	0.25122264639799	0.756063997360915	0.189152017640082	0.179936467746098
k__Viruses|p__Uroviricota|c__Caudoviricetes	0.510115090513668	0.240035488093134	0.426065470513038	0.39954056806249	1.11230310715086	0.739865996156548	0.288047477260848	0.391986284430504	0.4823282155451	0.287019687860928	2.05615873653721	0.118896281848584	0.399876814180672	0.494690163179779	0.30594059732201	0.806470578565347	1.05651467942429	0.361392057840397	0.340637440181374	1.32997327345691	0.714891728280618	0.956829155476605	0.457020487832416	0.125390926916599	0.593694371308233	0.602190902357531	0.22880082822621	1.04619976266888	0.694575316864491	0.451653430092272	0.679497269669808	0.640968520010281	0.242562993971569	0.540866472479015	0.201902577841371	0.906959533453892	0.835497658920068	2.149431250556	0.516862760250639	0.281056564527428	0.267427754558877	1.72725123804428	0.804923651161114	0.744143823546341	0.108333550395092	0.375952275086325	0.272098893587867	1.32253821731849	0.290676813208804	0.266127244827922	0.549970263512954	0.330159725759046	0.116562810556257	3.32350529880346	0.198478427052731	5.69521556458946	0.887686226083513	1.2230412900318	3.99121071730212	3.5625776893325	6.52412421596048	1.26973481828034	1.24606551259936	0.521737398479102	1.67007600628592	0.258182085888581	3.40974555141306	0.31291408294418	0.075637913683764	0.163284759794879	0.221654937822907	1.45596949108394	0.337565852021416	0.390821626169789	0.128674158866222	1.13858110048689	12.9976439644012	0.586192880038594	0.145467138387925	0.256981043421321	0.164449327343926	0.25122264639799	0.756063997360915	0.189152017640082	0.179936467746098
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales	0.510115090513668	0.240035488093134	0.426065470513038	0.39954056806249	1.11230310715086	0.739865996156548	0.288047477260848	0.391986284430504	0.4823282155451	0.287019687860928	2.05615873653721	0.118896281848584	0.399876814180672	0.494690163179779	0.30594059732201	0.806470578565347	1.05651467942429	0.361392057840397	0.340637440181374	1.32997327345691	0.714891728280618	0.956829155476605	0.457020487832416	0.125390926916599	0.593694371308233	0.602190902357531	0.22880082822621	1.04619976266888	0.694575316864491	0.451653430092272	0.679497269669808	0.640968520010281	0.242562993971569	0.540866472479015	0.201902577841371	0.906959533453892	0.835497658920068	2.149431250556	0.516862760250639	0.281056564527428	0.267427754558877	1.72725123804428	0.804923651161114	0.744143823546341	0.108333550395092	0.375952275086325	0.272098893587867	1.32253821731849	0.290676813208804	0.266127244827922	0.549970263512954	0.330159725759046	0.116562810556257	3.32350529880346	0.198478427052731	5.69521556458946	0.887686226083513	1.2230412900318	3.99121071730212	3.5625776893325	6.52412421596048	1.26973481828034	1.24606551259936	0.521737398479102	1.67007600628592	0.258182085888581	3.40974555141306	0.31291408294418	0.075637913683764	0.163284759794879	0.221654937822907	1.45596949108394	0.337565852021416	0.390821626169789	0.128674158866222	1.13858110048689	12.9976439644012	0.586192880038594	0.145467138387925	0.256981043421321	0.164449327343926	0.25122264639799	0.756063997360915	0.189152017640082	0.179936467746098
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016414883448706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315820260965242	0	0	0.000427879030220736	0	0	0	0	0.000632517487718387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Agtrevirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016414883448706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315820260965242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Agtrevirus|s__Enterobacteria_phage_P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065852272152343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Agtrevirus|s__Salmonella_virus_SKML39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000982965623347168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000315820260965242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Kujavirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000632517487718387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Kujavirus|s__Enterobacteria_phage_P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354487822787228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Kujavirus|s__Vibrio_virus_Kuja	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000278029664931159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427879030220736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Ackermannviridae|g__Unclassified|s__Ralstonia_phage_RSP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000427879030220736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Autographiviridae	0	0	0	0.00149331265995523	0	0.00153364310215576	0.000341531274912079	0	0	0.000333485307351969	0	0.00045181282199111	0	0.000594358168101065	0	0	0	0.0512357024508664	0	0	0	0	0	0.000358919030225392	0.0015641116646358	0.000809130753441677	0	0	0	0.0400831537520456	0.0609940499151162	0.00549048816271768	0	0.00582496438148309	0	0.000911284440148217	0	0	0	0	0.00031544219333059	0	0	0	0.000350638225322492	0	0.00343454533799701	0	0	0	0	0	0	0	0.00123375663813202	0	0.00192311709006658	0	0.0208567230227519	0	0	0	0	0.00102528853153008	0	0.00521890666174526	0	0	0	0.00107416771250915	0	0	0.00049637714892526	0	0.000274199098707563	0	0	0.00230408902129764	0.00126392189873761	0.000591643733615191	0.00164069974801033	0.00160037188989267	0	0.000767617212762014	0.000347027874737422
k__Viruses|p__Uroviricota|c__Caudoviricetes|o__Caudovirales|f__Autographiviridae|g__Cheungvirus	0	0	0	0.00149331265995523	0	0.00153364310215576	0.000341531274912079	0	0	0.000333485307351969	0	0.00045181282199111	0	0.000594358168101065	0	0	0	0	0	0	0	0	0	0.000358919030225392	0.0015641116646358	0.000809130753441677	0	0	0	0.00313521061564326	0	0.00549048816271768	0	0	0	0.000911284440148217	0	0	0	0	0.00031544219333059	0	0	0	0.000350638225322492	0	0.00343454533799701	0	0	0	0	0	0	0	0.00123375663813202	0	0.00192311709006658	0	0	0	0	0	0	0.00102528853153008	0	0.00521890666174526	0	0	0	0.00107416771250915	0	0	0.00049637714892526	0	0.000274199098707563	0	0	0.00230408902129764	0.00126392189873761	0.000591643733615191	0.00164069974801033	0.00160037188989267	0	0.000767617212762014	0.000347027874737422
