feature	Acidaminococcaceae	Actinomycetaceae	Akkermansiaceae	Atopobiaceae	Bacillales_unclassified	Bacteroidaceae	Barnesiellaceae	Bifidobacteriaceae	Catabacteriaceae	Christensenellaceae	Clostridiaceae	Clostridiales_Family_XIII_Incertae_Sedis	Clostridiales_unclassified	Coriobacteriaceae	Corynebacteriaceae	Desulfovibrionaceae	Eggerthellaceae	Enterobacteriaceae	Enterococcaceae	Erysipelotrichaceae	Eubacteriaceae	Firmicutes_unclassified	Fusobacteriaceae	Lachnospiraceae	Lactobacillaceae	Leuconostocaceae	Micrococcaceae	Odoribacteraceae	Oscillospiraceae	Oxalobacteraceae	Pasteurellaceae	Peptoniphilaceae	Peptostreptococcaceae	Prevotellaceae	Propionibacteriaceae	Proteobacteria_unclassified	Rikenellaceae	Ruminococcaceae	Selenomonadaceae	Streptococcaceae	Sutterellaceae	Synergistaceae	Tannerellaceae	Veillonellaceae
CON32	0	0.00078284351908048	0	0	0.000389306206991095	0.0801479978210254	0	0.0612658673678603	0	0	0	3.35816130959027e-05	0	0	0.000102971736707861	0	0.00296034835445419	0.000407388614042735	0	0.0107227783057257	0.0274177837266621	0.000701695377090116	0	0.333344586588297	0.104412183035112	0.000241841059828583	0.00187629469032386	0	0	0	0.0013489208432833	0	2.89496664619851e-06	0.0225154026700411	9.26389326783523e-06	3.86589392138509e-05	0	0.0514130933462398	0	0.265596710747804	0.00298649213016679	0	0.00463061049546552	0.0266504839515742
CON33	0.00823524308558665	0.00197582244366238	0	4.78436699001771e-05	0	0.129363605759379	0.00758912643590625	0.0258959919495455	0	0	3.78510046678616e-06	0.000688963986964417	9.15994312962251e-05	0.00511495766478681	0	0.000431577155222958	0.000747935852236945	0.0674747906631261	0.000553911602309487	0.0196220365218288	0.114987415676478	0.00857204132512128	0	0.413982948425205	7.99413218585237e-05	0.00190004473231732	0	0.00195462588104837	0.000702060434579497	0	0	0	0.000587598996463883	0.028414143588089	0.00195757825941247	0	0.0441524399249672	0.0967691972157709	0	0.0069729877819228	0	0	0.0111297851145474	0
CON34	0.000427846835569312	0.000298031773393253	0	0	0.000126900326005954	0.0659931245745851	0	0.201705645312022	0	0	0.00130387079149442	5.75660393595771e-05	0	0	9.14498473370497e-06	0.000861996788106477	0.00215413576651622	0.0713121537430058	3.13698480307569e-05	0.00293590444154056	0.0292589232279625	4.78016731897248e-05	0.000554856464181645	0.361919256124353	0.00416621457894195	0.00130204908138811	1.02015765953681e-06	0	0	0	0.000225637013768266	1.40636020207574e-05	0.00184156674647457	0	0	0	0	0.221557804064002	0	0.018133375266671	0	0	0.0103238862119061	0.00343585456311785
CON35	0.00169875791835156	0.000778899590673851	0	0	0.000108173375876399	0.121915863678688	0	0.250859003935306	0	0	9.96381924767377e-06	5.68157487247868e-05	0	0	0	0	0.00366544000573799	0.0443277863554946	0	8.7220050105556e-05	0.0135494388043651	0	0	0.228266483371466	8.51686755545644e-05	0.00943848420417785	0.000174623258653165	0	0	0	0.000188726458691233	0	0.000298621523922929	0	0	0.011610889853678	0.00175040859901045	0.304291303391739	0	0.00360221371154135	0.00143182280490377	0	0.00149274130273054	0.000311149561359342
CON36	0.00283342177941875	0.000198169959838995	0	0.000654068900392986	0.000437627285095975	0.0273436967908491	0.000902873422143912	0.0132977256814834	0	0	0.000816587995212357	2.43778642229056e-05	0	0.042138054240607	4.01600653383126e-05	0.00100076064572876	0.00269758211981828	0.00417002390721644	1.7379209561609e-05	0.00122175843218111	0.0320516776902523	3.51341858164419e-05	0	0.291737980139415	0.00149315592636213	0.00230410742117613	0.000647492983261567	0.0014457153813426	0.000228278266133566	0	0.00538985653509478	7.28047968121457e-06	0.000121748408604569	0.411721929265114	0	2.81825019917983e-06	0.000456556532267133	0.100201711560923	0	0.0458092008917319	0.000653787075373068	0	0.00590601905907456	0.00199128164906716
CON37	0.000294592032697341	0	0.000198799042668256	0	0	0.204934280203204	0.00528620728723401	0.19740401876663	9.41216706438204e-06	0.000134057407533815	0.000450288628061417	1.89122983069359e-06	0.000268774546403919	0.0216569565942522	0.00019778745461928	0.000254436385361916	0.00378061241364557	0.0423870786251973	0	0.000271633382194502	0.0471406628136011	0.00085892621775849	0	0.337659998043677	0	0	0	0.00385586576807154	0.000295647602835402	1.24029491222231e-05	0	0	3.83083995938166e-05	0	0	0	0.020708043022224	0.0873167178383612	0	0.000168891222089846	0.000215556218609983	0.000114133521177904	0.017047017908803	0.00703700230747632
CON38	0.0152713268428904	0.00027297871408333	0	0	0	0.279548195935969	0	0.175144378153666	0	0.000276725480747219	0.000400574646955764	0	0	0.0468412533667375	0	0.000356436912189953	0.00556818934165933	0.0328916705177389	0.00378629299352987	0.0186077607971934	0.0135596309031338	0.00340449335315359	0	0.219169874612601	0.0140693558624629	9.35456468170929e-05	0	0.00180124778034955	0.000594788914577343	0	0	0	5.83425094805549e-05	0.0050966319943899	0	0	0.0199889178053269	0.101883726054867	0.00741662167801786	0.00260342640576215	0	0	0.0275198776264834	0.00377373514921684
CON39	0.00334297514521145	3.25176881663466e-05	0.00165366071141235	0	1.33654791774421e-05	0.233332780793971	0	0.328904245003121	0	0	0.000613356026274292	0	0	0	0	9.71423933511296e-05	0.00394684840134309	0.0106632630241928	1.57548385834653e-05	0.00355252943186783	0.0142889665878701	0	0	0.226914214754578	0.000320472830332858	0.000662897900208554	1.08267848085425e-06	0	0	0	0.000113195901860348	2.04588899140734e-05	0.000696498266855755	0	0	0.000323048858442477	0.00469370988442893	0.145748422406785	0	0.0042357742207683	0.00590821380376236	0	0.00904365068431627	0.000860953394723443
CON40	0	9.86404518048342e-06	0	0	0.000110411545720211	0.0244838095836827	0.000207243589241957	0.239135066595128	0	0	0.000132704287828104	0	0	0.0771185848277965	0	0	0.00136778138487643	0.00237907617693019	0	0	0.0175645435712302	8.1904455148614e-05	0	0.490933693033413	0.00718398410494608	2.59095586740698e-05	7.23034511729435e-05	0.0011631024473814	6.0499477106965e-05	0	0.00135837766180437	0	3.99165028303562e-05	0.0424829301054144	0	0.00052480008375232	0.00769017402345788	0.0255565573772109	0.00621457862475877	0.00265346103370064	0.000637513240014644	0	0.00198684886040357	0.0488243603511942
CON41	0.00299215388099551	0.00078692497715298	0	1.25471241488608e-05	0	0.0503732075032377	0.00262474343645329	0.126088109832736	0.000185477144383732	0	0	0	0	0.0173909366375498	3.62525686285787e-05	5.11462923319975e-05	0.00787715158635637	0.0139773526324705	0.000168236821125756	0.000949462913646238	0.0405346818075655	0.00015118805701509	0	0.653921869441043	0.00413331961131308	0	0	0.00181392145567329	0	0	0	1.74318824052875e-05	0.000131170126121106	0.00893786247480339	0	0	0.00129048608564638	0.0430127388269655	0	0.0110650789159036	0	0	0.00140934853655277	0.0100671994277745
CON42	5.99421025764101e-05	0.00111374260379783	0	0	0.000167276288164953	0.000782628388992384	0	0.0927199743360696	0	0	0	1.71918076222974e-05	0	0.0302931111509961	0	0.000926437859752901	0.00216404743746938	0.434413798328177	0	0.00033435200524098	0.039224312516805	0	0	0.350432219235432	0.0144856165314588	7.22915510517604e-05	0.000225757087093468	0	0	0	0	0	2.53292632301848e-05	0.000897183133782292	0	0	0.00100746857967933	0.0216172081283783	0	0.00329890731162994	0	0	0.000392517621029753	0.00532868673156918
