ID,MI35,MI33,MI32,MI38,MI36,MI34,MI37,MI27,MI28,MI29,MI31,MI17,MI21,MI20,MI24,MI23,MI26,MI19,MI18,MI15,MI25,MI22,MI14,MI16,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47
Betalain biosynthesis,0,3.693,1.376,5.584,13.584,6.852,0.331,2.581,0,0,0,3.995,0,0.336,0.067,0.394,0.076,1.262,24.909,29.829,3.705,0.422,0,0.328,0.514,0,0.093,0,19.943,0.303,0,1.506,40.375,5.151,0.1,0.902,36.152,3.965,1.717,0,2.147,0.138,11.278,0.609,3.736,0,0,0.209,0,8.252,0.514,0,2.775,38.886,5.026,25.201,4.506,5.11,51.371,0.084,0.228,15.346,10.431,1.211,1.03,4.039,4.565,2.505,0.104,4.409,10.859,5.366,0.767,7.97,3.852,0.706,0,1.461,76.542,4.283,28.46,0.155,18.469,0.717
Bile secretion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Biofilm formation - Escherichia coli,1229.287,1117.79,1261.13,1309.818,1643.762,915.022,958.808000000001,1169.9,1108.111,931.755000000001,1188.939,1126.125,976.619,386.315,1086.511,1087.225,914.468000000001,1374.12,2135.643,615.008,1228.536,873.289999999999,981.834,1141.503,983.580999999999,1002.201,1156.27,1498.645,1325.98,1189.652,1924.992,1253.149,3207.63,1417.83,996.930000000001,657.460999999999,3368.528,1280.029,1078.035,1282.49,1448.795,1020.997,1408.143,676.631,1176.205,591.231,1212.859,1196.731,942.355,1098.582,1084.964,1452.783,1000.001,1681.153,1342.408,1509.507,1074.048,1186.864,1691.579,1291.502,889.939,1563.478,1456.81,1156.663,1093.05,1095.652,1252.344,2501.745,1218.892,940.178,1268.01,1210.548,1138.045,1231.284,1032.497,1389.193,1356.496,1199.354,1742.326,1374.216,1289.834,1063.364,1529.048,1388.993
Biofilm formation - Pseudomonas aeruginosa,379.743,318.201,328.625,446.187,441.12,223.635,205.728,1040.276,299.879,325.833,377.334,207.935,176.508,212.446,334.472,886.108,367.25,322.057,488.842,437.52,619.494,280.379,337.432,401.014,329.355,291.202,374.605,280.658,580.218,500.057,280.959,485.832,725.193,515.191,256.518,154.175,664.199,335.827,915.838,391.871,564.481,381.114,345.328,798.808,270.497,812.39,383.718,380.162,1322.429,420.826,507.381,601.669,265.633,806.003,398.742,1115.385,238.999,452.849,819.387,411.666,220.965,303.318,312.94,279.392,515.031,404.213,370.089,798.303,404.982,296.88,856.801,876.694000000001,192.838,625.973,316.697,627.397,648.309,429.199,876.883,355.986,375.775,452.887,693.122,238.542
Biofilm formation - Vibrio cholerae,628.624,557.4,570.303,647.026,699.647,329.468,501.461,422.965,509.443,510.395,441.699,614.15,552.297,177.512,591.293,350.498,385.469,427.98,619.447,231.481,403.82,451.057,531.372,538.619,463.453,449.351,595.188,677.769,631.44,663.579,681.745,712.119999999999,917.059,640.128,623.749,299.909,971.088,518.602,382.013,520.46,629.587,542.121,393.603,68.941,515.5,97.978,610.807,658.018,296.251,409.143,464.377,915.336,335.306,736.346,660.910000000001,767.865,310.325,473.659,613.964,437.135,482.62,1126.43,655.131,657.792,261.004,470.805,549.845,1279.76,524.274,389.99,647.074,648.065,588.282,621.66,445.502,743.407,450.508,437.005,569.461,711.181,501.639,242.899,691.77,927.676
Biosynthesis of amino acids,13481.83,13415.947,12612.49,13808.096,11392.542,10694.954,13578.03,13231.372,12867.538,12891.715,13636.692,10108.456,12705.181,5049.293,13127.534,15399.964,11989.303,14654.894,11366.942,2499.802,13619.745,13331.358,11977.784,13458.36,11739.959,12568.198,12462.47,10900.657,12578.94,14218.102,11071.87,12744.622,12685.456,13411.039,11365.405,5728.059,11267.209,11916.893,13167.149,13972.971,12857.292,13482.851,13149.58,16507.812,12497.13,13034.58,13196.686,13373.056,19519.799,13337.718,11529.538,15748.847,12406.242,14546.162,14482.613,16178.222,12038.814,14653.545,13162.765,13088.244,11501.417,13375.937,14363.582,13679.021,14892.649,13761.496,14811.972,13738.328,15197.363,12080.258,13341.528,13783.045,11874.848,13919.254,12151.772,14754.916,15039.253,14032.85,13544.985,12719.323,12622.736,14852.256,14149.582,14723.559
Biosynthesis of ansamycins,307.384,239.893,241.476,303.133,175.125,213.452,233.394,196.549,224.923,324.29,244.168,408.489,285.52,107.159,219.37,253.88,217.139,269.543,148.905,11.738,243.799,212.766,239.69,316.681,293.394,252.584,257.897,225.882,231.343,310.751,203.092,284.257,177.764,303.1,245.713,99.2720000000001,130.66,188.596,140.577,296.033,290.276,290.971,291.78,83.983,314.871,11.95,247.999,284.782,54.323,253.654,167.594,351.681,265.906,363.489,268.504,307.653,287.863,275.825,219.415,293.289,208.903,599.824,814.455,347.982,223.212,226.811,266.293,353.936,222.449,362.074,350.072,287.49,166.504,266.035,226.644,287.881,312.323,209.129,270.696,199.925,238.835,311.024,273.432,247.413
Biosynthesis of cofactors,10625.417,11870.139,11537.543,11601.207,12543.497,9224.57099999999,10954.714,10455.668,10815.487,14091.679,11341.91,9308.65700000001,12994.205,3438.569,10594.627,10228.611,8912.17799999999,12289.342,10339.399,4007.246,10289.194,10281.217,9677.49499999999,10816.368,10657.077,11556.706,11017.063,11683.291,10927.309,12043.031,12619.083,11213.696,14427.282,9516.532,9549.66100000001,7213.43500000001,13466.069,10943.368,9315.92499999999,12015.265,10948.725,12445.738,9206.639,9058.691,10334.087,7450.077,10459.9,12175.268,10946.167,11150.206,11584.785,12740.578,10586.237,11470.284,10532.462,10525.641,10470.842,10767.599,12516.069,9444.509,12927.233,12130.841,11828.008,10931.727,10836.606,11044.983,13471.208,13064.749,11333.939,9071.31699999997,9773.61800000001,10095.866,8971.63499999998,11272.876,11083.29,12471.055,12719.476,11461.994,12016.518,10325.644,10907.83,10234.994,12033.448,12759.969
Biosynthesis of nucleotide sugars,3916.014,3754.007,3909.123,4240.69,4235.068,3339.62,3599.555,3713.037,3561.594,3520.411,4120.869,3317.906,3428.189,1035.763,2928.084,3488.874,2779.869,4166.933,3491.856,1132.568,3329.532,3747.901,2929.003,3192.701,3158.825,3685.329,3917.366,3581.106,3683.742,3857.03599999999,3783.294,4092.948,4517.767,4068.059,3378.047,1808.332,4381.181,3569.855,4569.15200000001,3638.36000000001,4395.302,4119.565,5148.369,2971.726,3531.49399999999,3811.11900000001,3567.629,4086.405,4983.693,3441.32,4561.32499999999,4005.205,2855.298,3016.316,3867.084,3289.665,3239.349,3793.01899999999,3607.55,2896.256,3273.989,4180.03,3138.063,3884.017,3859.106,3356.053,3972.04499999999,3792.657,4729.701,3537.831,3266.041,2827.474,3084.579,3957.57200000001,3625.34299999999,3835.16399999999,3835.357,3084.47,3553.17,3275.363,3379.755,2919.546,3637.726,3719.328
Biosynthesis of secondary metabolites,28437.3309999999,28869.7520000002,28515.405,31374.0159999999,29522.531,25577.4040000001,29257.9240000001,27187.9630000001,28145.175,29370.267,29820.01,23532.5619999999,27354.9980000001,10461.119,28242.5240000001,33421.3329999999,25546.2149999999,30588.3639999999,25492.5860000001,8696.951,28914.8609999999,28231.4950000001,26169.6389999999,28026.4489999999,25754.8860000001,27991.008,28092.953,26051.427,28585.036,31086.236,27831.1370000001,28461.957,32186.0080000001,28589.7089999999,24518.958,12939.879,30149.896,27879.4549999999,29488.12,30456.859,28675.821,29143.006,28974.967,31235.1519999999,26551.4960000001,26831.872,28890.116,29656.617,38993.249,29528.025,29336.847,33755.1450000001,27059.765,31632.595,29524.934,31827.666,28314.424,30706.314,31208.993,27905.1719999999,25942.524,30354.2029999999,30866.392,29751.8060000001,31687.628,28925.2420000001,31678.9280000001,31165.656,32162.578,26236.7080000001,27896.744,28118.764,24411.1510000001,29865.7519999999,27090.078,31909.7560000001,31779.9500000001,30227.989,30806.97,26778.704,27762.587,31420.6889999999,31653.7230000001,29718.99
Biosynthesis of siderophore group nonribosomal peptides,8.076,7.065,26.686,9.854,26.699,48.528,9.995,39.348,44.962,11.833,10.703,62.329,1.407,9.105,2.63,12.404,16.788,76.16,305.083,125.336,12.685,3.395,3.156,1.827,16.581,5.393,17.86,103.263,85.739,19.109,207.042,12.636,523.387,80.494,10.721,15.378,580.315,39.466,18.718,1.37,22.866,3.557,26.258,6.039,3.706,0.727,2.353,22.202,1.132,8.04,71.586,2.93,97.42,45.042,28.785,121.499,27.17,28.146,69.52,97.102,1.293,25.35,38.647,16.348,3.366,8.088,14.569,2.249,4.202,33.308,50.651,6.077,34.533,26.524,47.757,12.88,47.418,10.878,88.429,18.012,158.207,26.925,81.666,10.29
Biosynthesis of unsaturated fatty acids,53.029,49.993,69.769,63.699,103.879,88.463,118.98,50.692,74.592,43.902,111.976,43.803,30.5,21.68,32.57,104.674,47.855,36.598,185.257,1467.067,90.885,51.255,123.687,65.341,52.816,52.517,63.104,78.151,88.558,29.91,129.112,81.048,310.07,137.089,50.03,25.478,259.987,62.808,47.586,104.512,62.702,72.927,86.863,48.455,60.744,1.012,41.551,49.167,4.272,77.615,65.756,82.21,78.358,182.457,37.881,123.183,132.415,58.517,164.906,184.665,38.041,54.445,64.135,77.384,89.974,77.834,62.227,175.393,119.681,81.97,122.713,77.074,48.031,51.018,47.274,68.327,76.275,66.168,153.777,73.304,92.078,183.074,97.524,30.53
Biosynthesis of vancomycin group antibiotics,188.75,194.961,183.747,285.192,138.454,207.726,203.81,383.31,189.662,396.693,169.04,254.473,238.282,72.082,242.906,327.206,201.216,217.553,135.91,18.121,220.404,299.428,126.573,174.854,155.682,183.955,176.235,91.045,203.398,186.369,146.121,188.473,175.824,469.813,155.719,99.631,104.748,313.211,844.960999999999,182.025,250.356,251.396,129.618,398.211,151.325,907.794,170.968,226.893,1078.522,216.147,204.791,153.246,233.327,138.486,221.233,235.967,139.53,341.629,180.152,131.89,306.846,199.919,238.668,145.028,682.24,177.699,205.481,182.084,266.859,164.478,182.948,175.146,150.294,228.914,211.874,331.223,280.755,213.852,171.401,201.299,191.205,124.401,220.363,206.742
Biosynthesis of various antibiotics,1191.636,1402.095,1129.688,1074.806,1182.756,1000.274,1259.875,774.976,1073.119,1101.24,1293.616,478.415,1307.983,338.079,1253.016,749.538,782.282,631.19,928.244,160.075,744.776,777.043,1257.209,1018.61,846.499,805.407,1098.983,820.847,1181.032,1130.708,885.86,832.023,1114.497,869.685,1090.809,236.665,1227.083,1241.361,558.988,1163.238,791.863,737.846,1223.169,167.698,997.201,25.404,1448.515,993.011,38.439,864.962,825.463,1641.501,938.485,1133.917,783.416,1057.078,1121.798,861.782,1002.341,1235.647,984.548,580.615,304.284,1506.669,705.019,1306.662,974.533,1010.529,1000.515,1523.898,788.745,963.282,696.461,1035.188,751.681,1075.059,979.042,1149.342,861.363,946.578,632.591,1409.071,1379.848,927.004
Biosynthesis of various nucleotide sugars,2219.401,2115.432,2051.673,2535.934,2107.896,1881.019,2029.683,2372.914,2094.342,2291.375,2273.917,1919.895,2086.779,633.917,1785.568,2308.726,1708.202,2166.426,1902.114,619.711,1965.209,2340.848,1531.48,1756.283,1721.913,2056.383,2128.887,1911.569,2110.835,2188.993,1874.487,2173.432,2327.535,2630.214,1896.448,1057.671,2313.875,2128.289,3623.475,1980.572,2498.04,2547.43,3417.387,2081.005,1857.498,3171.792,1976.233,2272.527,4001.015,1954.055,2682.557,2118.999,1610.797,1572.39,2421.064,2067.711,1731.26,2319.355,1913.873,1660.621,1988.013,2393.648,1834.461,1841.468,2594.104,1914.98,2195.824,1863.374,2809.638,1881.825,1953.146,1539.491,1851.859,2335.657,2117.669,2135.339,2196.236,1773.434,1900.577,1920.058,1979.444,1422.173,2085.969,2248.909
Biosynthesis of various other secondary metabolites,0.049,1.072,0.309,0.076,1.052,0,1.1,1.98,2.987,5.786,0.326,0,1.284,0,0.449,0,0.694,0.321,1.053,0,0.707,1.212,0.039,0.398,2.36,1.72,1.807,0.422,0.871,0.232,0.103,0.328,0,0,1.909,0.315,0.058,0.074,0.097,0.266,0.544,1.596,0,0,2.044,0,0,0.064,0,0.369,0.125,1.053,15.25,0.221,15.116,0,0,0.649,0.287,0.309,9.749,0,0,0.148,0.678,0.81,0.172,0,0,0.475,4.02,0.753,0.176,2.846,0.228,0,1.608,1.136,0.335,0,0,3.458,1.26,0.073
Biosynthesis of various plant secondary metabolites,691.983,603.242,757.514,727.636,1078.922,569.932,551.707,840.903,654.349,651.319,707.715,1086.159,615.162999999999,187.11,594.323,786.987,764.886,665.764,546.819,103.285,715.564,568.172,489.634,628.014,687.437,678.242,641.103,611.09,683.612,674.086,531.241,661.411,619.543,821.88,617.021,218.628,540.977,674.091,441.39,662.421,728.975,578.042,1345.291,817.555,623.073,814.572,687.711,662.278,919.695,755.562,1337.49,691.803,668.725,761.208,682.88,962.545,950.31,814.822,913.875,670.743,607.314,1935.286,1429.144,584.65,866.263,733.511999999999,703.98,914.664999999999,778.643,774.591,682.226,643.843,677.145,793.545000000001,624.161,744.428,973.085,845.323,835.344,689.975,638.586,926.559,758.876,758.995
Biotin metabolism,889.413,1086.241,1110.359,932.851999999999,1403.036,897.87,950.538,854.729,991.13,892.651999999999,1172.484,707.647,1063.931,318.982,1067.679,531.838,543.761,999.398,1042.745,157.462,953.366999999999,692.503,892.580000000001,971.064,936.042,1006.444,1107.782,1540.739,980.729,1257.824,1433.259,922.847,1743.653,741.011,742.16,273.946,1668.12,1232.503,440.777,1046.583,825.871,1076.584,553.322,317.394,748.234999999999,49.505,1088.075,974.546,127.638,1055.619,1117.648,1523.283,846.866,1009.015,798.786,801.133,859.959,854.772000000001,1107.144,885.267000000001,866.053,822.159,804.046,1108.081,842.75,967.631,1158.635,1015.209,765.42,836.022,1037.107,990.533,770.173,1035.876,1098.751,1095.737,1143.167,1101.019,1045.362,994.726,825.854,783.671,1254.35,1122.991
Bladder cancer,0.155,2.072,0.713,1.353,9.152,2.238,0.27,2.38,0.037,0.21,0.252,3.836,0,0.026,0.19,0.092,0.179,1.837,14.99,7.101,1.821,0.099,0,0.114,0.823,0.033,0.136,25.053,5.235,0.395,14.605,3.107,54.26,7.773,0.288,1.263,42.508,5.351,1.28,0.052,2.418,0.065,22.049,0.387,3.486,0,0.108,0,0,4.7,0.392,0,4.22,35.208,1.291,3.163,4.43,5.43,22.34,4.014,0.055,11.21,9.077,2.24,1.382,3.287,3.343,24.448,0.05,2.793,8.834,2.175,0.683,2.485,2.179,0.448,0.1,0.788,25.702,4.434,9.469,0.112,7.473,1.477
Butanoate metabolism,2087.156,2239.761,2156.722,2251.962,2485.428,1980.171,1937.643,1892.333,2167.319,2097.337,1963.754,1423.741,2306.248,553.145,2082.771,1714.229,1415.559,1953.7,2243.026,922.375,1865.883,1877.83,1763.699,1779.637,1871.05,2112.155,2278.22,2178.203,2231.238,2344.578,2352.328,2111.066,2544.892,1554.346,1798.876,921.951,2583.819,2173.268,1833.43299999999,2095.201,2048.384,2193.456,1658.656,1944.796,2058.85,1701.215,2056.33,2238.961,2135.435,1934.956,2122.884,2360.884,1752.772,2226.126,1942.665,1663.047,1826.543,2158.914,2422.248,1816.006,1946.752,1777.313,1691.609,2595.412,1839.245,2169.356,2134.346,2398.276,1833.242,2084.296,1688.067,1840.318,1521.751,2147.031,2092.403,2322.656,1890.49,1862.029,2110.107,1670.143,2020.007,2368.692,2166.832,1753.089
C-type lectin receptor signaling pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5-Branched dibasic acid metabolism,1137.635,1019.924,1137.362,1071.239,781.26,1051.234,1081.796,799.952,1123.688,982.232,1076.154,745.324,958.015,501.282,958.795,1436.903,1093.876,1242.112,806.398999999999,76.105,1337.043,1219.079,973.033,1115.647,982.487,1071.026,1009.289,628.179,945.782999999999,928.641,994.814,964.834,889.627,979.923,870.203,438.719,663.392,800.79,1111.417,1027.926,951.113,1050.056,1317.9,1383.876,1108.756,1171.857,806.932,1003.087,1948.025,1105.339,784.797,1012.72,1118.349,1130.045,1366.298,1050.567,1123.103,1179.285,1035.706,1417.778,973.588,701.051,958.629,1083.907,1276.188,1142.177,1160.213,1085.288,1095.755,883.801,983.318,1193.939,949.291,1139.686,923.653,1263.181,1050.829,1005.968,1184.502,877.055,1297.923,2153.145,942.211,707.46
Calcium signaling pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Caprolactam degradation,10.708,15.121,13.21,17.407,32.478,19.783,14.937,13.267,16.082,7.167,8.351,11.441,8.418,4.259,16.434,9.552,14.581,2.325,72.052,58.509,18.743,11.282,8.809,9.3,12.661,9.328,6.942,28.34,27.92,8.18,42.828,16.05,114.351,29.974,13.522,9.81,101.635,18.022,7.744,6.633,33.159,5.742,27.306,1.909,16.752,0.475,7.801,7.902,0.142,18.909,1.476,7.63,15.912,36.693,22.067,5.226,15.656,20.26,46.894,15.309,6.74,20.107,24.648,13.904,9.141,10.157,7.171,17.98,7.883,13.811,25.767,15.397,6.857,23.915,17.85,5.015,9.457,6.123,129.105,15.959,26.137,6.587,41.943,11.399
Carbapenem biosynthesis,324.366,275.016,183.698,241.774,178.036,147.235,145.25,386.671,198.98,174.356,236.014,72.355,250.495,61.612,214.486,354.302,165.02,288.969,222.477,52.522,296.054,220.343,247.479,291.193,211.668,201.656,178.564,121.416,272.525,231.148,213.984,295.26,374.288,241.242,251.825,229.698,311.249,188.852,143.517,220.645,323.416,184.483,273.875,239.313,187.438,458.88,251.759,215.174,308.94,213.456,97.757,325.65,243.172,362.595,301.607,390.06,223.613,252.672,264.216,222.874,157.79,93.955,101.703,371.075,211.873,258.541,334.586,343.161,358.136,175.936,293.742,287.22,143.585,240.169,220.307,214.865,313.107,167.462,346.387,153.06,228.665,234.941,217.364,148.623
Carbohydrate digestion and absorption,7.499,10.168,21.256,23.439,73.993,15.659,5.202,2.963,9.032,7.752,19.798,51.184,10.627,0.688,35.128,1.885,65.918,10.183,2.603,0.965,8.291,9.484,6.135,8.044,9.695,6.702,7.816,10.208,3.07,27.334,32.524,10.785,5.002,0.196,5.173,2.157,6.139,71.539,27.814,53.765,22.35,10.005,4.496,450.878,10.912,531.911,3.111,34.068,664.274,11.326,74.868,8.775,5.603,8.191,72.809,4.704,10.785,115.293,13.883,6.178,6.761,32.341,0.497,6.429,249.362,43.748,5.876,50.523,1.291,12.599,7.316,4.572,3.028,9.012,19.204,17.916,1.863,23.654,25.76,5.178,15.847,1.545,3.485,3.307
Carbon fixation by Calvin cycle,2521.805,2577.201,2265.607,2574.939,2125.368,1862.476,2974.829,2454.162,2463.196,2586.629,2296.712,2434.945,2405.543,1049.899,2385.059,3097.156,2388.251,2750.92,3412.072,615.953,2566.81,2495.464,2265.314,2537.81,2245.306,2337.167,2343.098,1842.738,2479.747,2558.625,2273.494,2557.675,2080.72,2432.96,2220.992,1116.552,1790.061,2200.444,2093.563,2552.361,2629.727,2621.809,2462.673,2217.739,2574.19,1548.261,2454.639,2338.731,2710.055,2517.196,2086.291,2726.241,2487.719,2765.73,2723.543,2762.141,2402.859,2724.775,2464.97,2418.733,2135.384,3052.181,3303.313,2812.60300000001,2553.53,2408.056,2512.983,2597.48,2694.724,2882.971,2510.781,2465.915,1943.944,2712.044,2115.253,2555.078,2559.614,2452.473,2418.492,2265.403,2467.031,2675.535,2552.556,2334.75
Carbon metabolism,8240.03599999998,8905.916,8249.446,9277.51999999999,9539.83800000003,7279.80000000001,9312.90899999999,7782.846,8348.55399999999,8367.39000000001,8191.474,7552.208,8473.31899999999,2989.551,8337.075,8412.227,6800.414,8465.948,9848.16799999998,3333.365,8154.79500000002,8051.09100000001,7626.79800000001,7872.725,7547.40400000001,8324.40199999999,8743.375,8035.201,8655.627,8885.15000000002,9309.35699999999,8378.19099999999,10801.964,8610.155,7405.07600000002,3899.661,9696.17399999998,8454.399,9074.007,8750.35100000001,8595.193,8803.745,8695.708,5713.478,8461.486,4977.73400000001,8516.08199999999,8718.849,8089.22299999999,8538.57799999998,8417.15700000001,10106.348,7779.08,9475.85100000001,8370.15400000002,8547.462,8415.42499999999,8651.76199999999,9186.38499999999,7948.28099999999,7412.41999999998,9345.89000000001,8983.647,10041.854,8223.99800000002,8340.823,8923.58600000002,9885.87199999999,8620.346,9104.561,7988.72400000001,8305.446,6895.185,8869.683,7574.467,9888.54500000001,8191.21599999999,8621.897,8410.292,7775.482,8155.632,9164.26900000001,9136.515,8640.235
Carotenoid biosynthesis,8.079,0,0,42.644,4.992,0,2.835,6.831,1.526,0,0.769,0,4.863,0,27.997,0,0.242,0,8.67,0,0,12.307,7.04,2.602,1.496,1.998,1.078,0.658,12.573,1.658,0.686,20.094,2.123,0,6.488,17.835,2.126,6.016,10.361,0.638,0,23.96,0,0,18.001,0,0.356,2.766,0,9.238,0,0,0,0,6.909,0,0,19.23,0,0,4.751,0,0,6,0,0.693,1.064,0,1.78,8.86,0,0,0.987,2.448,5.983,0,0.322,0.822,1.092,14.738,0,0,0.642,3.784
Cationic antimicrobial peptide (CAMP) resistance,632.791999999999,771.748999999999,1163.365,1328.881,1880.479,924.117999999999,552.044,594.475000000001,715.507,632.51,1008.588,1375.711,580.395,196.473,511.518,564.331,415.897,989.294,1281.904,342.062,765.048999999999,669.605000000001,658.865,479.903999999999,1071.337,1250.868,1069.898,1514.698,970.593,1245.908,2038.062,1222.761,2087.337,820.392,724.349,383.648,2134.311,988.145,984.33,923.817,1025.898,900.258,746.451,345.307,797.92,244.538,639.913,1453.767,635.065,919.346,1934.06,977.240000000001,541.023000000001,1002.331,577.932,621.395000000001,1131.382,782.824,1189.799,838.227,578.451,1630.168,1179.947,945.04,529.825,717.586,926.767000000001,1395.371,856.786,760.159,766.015,650.379,990.556999999999,899.564999999999,993.358,1369.45,806.07,606.823,935.769000000001,980.089999999999,761.89,941.051,767.213000000001,781.014
Cell cycle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cell cycle - Caulobacter,1882.734,1876.688,1538.457,1907.492,1250.688,1288.29,1818.263,2044.944,1679.845,1740.033,1674.493,1224.641,1500.339,694.674,2108.287,2470.759,1915.849,2073.663,1239.479,2815.071,2137.035,2135.635,1472.884,1874.396,1648.732,1603.036,1623.859,1172.133,1763.044,1709.334,1295.897,1993.336,1791.613,1968.279,1533.882,2202.115,1405.982,1797.035,2648.883,1640.868,1836.842,1845.277,2083.885,2372.153,1806.482,2304.027,1802.546,1719.909,3191.44,1885.566,1654.093,1684.763,1981.269,2034.549,1863.496,2465.973,1598.341,1974.413,1744.533,1544.135,1539.03,1361.081,1691.576,2225.377,2172.315,1757.907,1966.937,1906.12,2061.209,2127.681,1648.589,1801.062,1860.513,1777.516,1618.822,2134.528,2294.481,1865.336,1817.241,1831.343,1613.012,1833.728,1848.158,1843.611
Cell cycle - yeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0
