ID,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii,0,0,0,0,0,0,0,0,0,0,0,0,0,434422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mindensis,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae,409188,0,0,990707,0,0,3848666,0,10597689,0,0,2160686,0,1091217,0,0,0,429696,0,0,1307,0,12646,0,0,0,0,0,9802,0,0,552176,0,111746,0,0,0,0,0,124506,0,1390,18152,63572,0,0,0,0,5872,0,0,719,301779,0,0,0,0,0,2578963,1323797,0,0,0,0,0,33352,0,0,216232,5286,0,0,0,0,2419,0,0,0,0,4938333,0,0,463038,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_oris,0,0,0,0,0,0,92,0,129342,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,73210,0,0,0,0,0,0,0,0,0,0,2506,7434,1452,0,58958,0,0,0,0,9794,609,0,0,0,0,0,25119,0,0,0,0,0,0,286356,0,0,0,182,1077,0,0,0,0,0,0,0,0,13677,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pantheris,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri,0,11548,0,0,0,0,11453,0,49093,0,0,0,0,326,0,0,0,0,0,0,0,5680,0,0,0,0,0,0,0,0,0,19065,0,0,0,0,0,0,0,76875,0,0,379,0,0,197,36549,0,0,0,0,23787,9299,0,0,0,49578,0,19520,0,0,0,0,0,0,231953,1149,0,0,7240,788,0,0,0,0,0,0,0,0,495960,0,0,628,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_pentosus,0,0,0,0,0,0,0,0,0,0,0,0,0,43113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_plantarum,0,0,0,0,0,0,0,0,0,0,0,175304,4007,0,0,0,0,0,0,0,0,0,0,865,0,4939,0,0,1273,0,0,0,0,352,0,0,0,0,3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121135,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri,0,100360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rhamnosus,0,0,0,0,0,0,0,0,35526,0,0,60412,267,91657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae,421,0,0,0,370,0,0,0,0,0,601,0,0,0,0,0,0,1565,0,0,2987,0,0,423,0,0,1699,0,0,0,0,886,1056,0,2325,643,0,0,0,0,1559,238,312,0,0,0,2603,0,0,557,0,1541,0,0,0,559,0,0,0,0,4073,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,305,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_ruminis,0,0,0,0,0,0,0,0,5896283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340728,0,0,0,503925,0,979620,0,0,0,0,12306,0,0,7252,0,10808,0,0,0,0,0,0,0,0,99688,0,0,0,0,0,0,0,2329259,0,0,0,0,0,0,0,134246,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_saerimneri,0,0,0,0,0,0,0,0,0,0,0,29943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sakei,1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,2578,722209,0,0,0,0,0,0,0,0,0,0,0,47436,0,0,0,39596,0,124861,46533,5563,0,0,0,18749,0,0,0,0,29410,1590915,0,1746,0,0,0,983,0,0,65366,0,74104,41489,912,40490,389366,0,0,0,0,134403,0,0,0,0,0,0,4362396,0,0,0,0,0,0,0,7332,0,0,1787194,2942,0,0,0,0,0,0,0,47833,374161,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_sanfranciscensis,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10095,69,0,0,0,0,0,0,0,0,0,0,0,2961,0,0,0,0,0,0,0,0,13552,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaccinostercus,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_vaginalis,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229,0,0,0,0,0,0,0,0,0,321,0,7205,0,0,105506,0,0,0,6530,0,0,0,0,0,0,0,0,0,0,0,0,0,15234,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_acidilactici,0,0,0,0,0,0,0,0,517997,0,0,0,0,0,0,0,0,0,0,87020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_argentinicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_pentosaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,31146,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_citreum,5307,0,0,0,0,0,0,360,0,0,0,0,11102,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,0,1262,0,1940,0,0,0,12092,0,0,0,1370,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_garlicum,4171,0,0,0,0,0,0,0,0,0,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,24,0,0,0,0,0,0,2103,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,0,0,532,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_gelidum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_lactis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964,0,0,0,0,0,0,0,169,0,0,0,0,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_mesenteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Leuconostoc|s__Leuconostoc_pseudomesenteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria,130416,0,0,0,3237,0,0,0,0,88855,0,0,0,0,0,0,0,0,0,0,2885,0,0,250032,282,32131,6350,19155,10591,0,0,3968,6941,35072,235903,49054,0,0,12196,0,0,1650,222,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41103,0,0,0,0,0,1959,105,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_confusa,62223,0,0,33622,0,3241,1962,0,0,41256,0,0,0,0,0,0,0,0,0,85273,0,0,0,8308,0,94344,1774,5271,16215,15567,0,1462,18158,665,0,0,0,0,3896,788,0,0,49480,834,0,327,67301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17761,0,0,0,0,0,10619,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_koreensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_paramesenteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_viridescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,899,0,0,0,0,0,0,9664,0,0,0,0,0,0,0,2307,0,0,0,0,0,0,917,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_garvieae,0,0,0,0,0,0,0,0,0,0,0,0,24328,0,0,0,0,0,0,0,0,0,0,0,0,0,4414,0,2370,0,0,0,31114,9059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17838,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis,41237,0,0,0,0,0,0,1196,0,0,0,0,2869,0,0,0,0,0,0,0,0,0,0,0,0,453,7060,0,0,0,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,779,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_petauri,0,0,0,0,0,0,0,1035,0,0,0,0,33934,0,0,0,0,0,0,0,0,0,0,0,0,1246,6739,1017,4165,0,0,0,29439,7692,634,0,0,0,0,0,0,0,0,802,0,231,0,0,0,0,0,0,0,0,0,0,1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19072,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_piscium,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_agalactiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group,8843,1023,204,650538,3835,274243,1405,302,0,17311,0,462,1984,0,0,4632,589,32544,11978,622,1027,0,0,22510,0,6136,0,406,134,175183,10110,25765,0,3837,802,325,0,2050,2601,2353,5633,6872,9629,4693,705,3762,280103,3021,0,746,23202,110366,573,1114,43710,44060,209255,1072,36380,4870,4777,0,19955,37867,0,1828332,71851,892,5279,3286,2294,144850,26051,0,1843,1951,26983,3775,9117,40373,407367,0,6014,106837
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis,0,0,0,5591,957,782,0,0,0,1941,0,0,0,0,1012,891,0,0,0,0,0,0,0,6133,853,4807,0,12970,0,42797,52124,15865,0,976,5164,5582,0,0,2807,912,0,401,0,5657,0,0,1327,0,0,0,416,0,0,0,0,1168,0,0,0,0,12849,13192,706,27229,0,1558,0,2691,0,0,1526,19098,0,0,119,0,15969,0,0,0,0,752,2007,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus,0,0,0,3631,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3858,0,9236,0,0,0,19892,1297,6597,0,0,0,345,0,0,0,0,0,2518,0,1754,0,0,2851,0,0,0,178,0,0,0,815,1301,8841,0,0,0,0,0,198,2054,0,1623,2828,0,0,0,0,3700,0,0,0,0,0,549,0,0,3894,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_downei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10525,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,752,0,0,732,1849,436,1939,0,1477,1843,0,0,0,0,0,0,0,1859,958,883,1086,0,0,10900,0,66501,277,2307,0,32480,5642,36414,0,2961,0,3451,0,0,12831,11395,10450,3722,578,4571,0,3144,73537,664,0,0,7155,6324,0,0,12530,28736,35764,0,1882,430,7912,0,3268,361911,0,402257,14960,1722,0,8834,1548,69107,3037,0,34048,0,0,905,0,7846,109307,0,0,42204
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantarius,0,0,0,0,0,40159,0,0,0,0,0,0,0,0,0,0,0,0,20393,0,0,0,0,11761,1455614,532805,18506,140315,141594,161894,1495,2120,26576,0,0,0,0,1188,0,0,73002,0,88036,347,0,0,1353552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819,0,0,0,0,0,0,0,11697,392,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,0,0,0,12832,229,9217,0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,461,1975,0,85075,0,29140,6017,5915,0,0,5447,2102,0,0,5239,1611,0,1537,0,1448,0,0,2523,0,209,0,2342,0,0,0,3665,6025,8353,0,0,0,1504,99,1702,5914,0,12503,232,6917,0,0,3968,43814,638,0,119,0,24193,9617,0,1673,5412,0,25921,122
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_lutetiensis,0,0,0,0,0,4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59917,16044,1950,51735,2978,13909,0,0,0,104353,0,0,0,0,0,0,14260,0,7779,0,0,0,50285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_macedonicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21812,0,0,0,0,0,0,0,12870,4286,1878,0,0,0,37409,0,0,0,0,0,0,0,8856,0,0,1090,0,8263,0,0,0,25948,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_milleri,1720,0,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,1720,314,0,0,0,0,2580,0,0,1720,1720,0,0,0,0,0,0,3440,0,0,0,0,0,1720,0,0,0,0,0,0,38708,0,0,0,0,0,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis,0,0,0,11230,3246,1008,258,0,2146,45,0,0,212,247,1268,0,0,0,0,250,0,0,0,13815,364,14496,0,3529,0,117786,38326,22702,0,1357,676,210,0,0,732,533,0,11822,259,5081,4863,0,2162,0,0,0,6340,0,0,943,20636,4643,7749,0,0,0,243,121,24320,10306,0,4859,3980,6136,0,0,388,1784,231,0,3989,0,57590,0,0,1465,10841,0,0,1684
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,7535,0,0,0,0,4056,232,0,0,0,0,0,0,0,0,0,1230,0,0,0,2971,1788,0,0,0,49045,0,0,0,0,0,0,2127,0,0,0,0,0,0,0,0,0,10212,4745,6637,3883,141034,0,0,0,0,1438,3326,107,6468,0,20636,0,0,5965,0,0,0,0,0,366331,44,0,0,37613,0,0,2604,0,0,0,0,0,0,11926,30283,0,0,19658
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,910,0,0,35637,3065,1554,943,0,0,36,0,0,0,0,0,0,0,2010,147,0,0,0,0,6671,2291,15515,0,7240,0,94445,11622,28193,0,3102,422,0,0,0,4098,2967,0,3230,640,1151,1152,0,19569,525,0,0,29461,3838,0,395,7089,11031,197455,0,0,371,10866,0,70064,144746,0,131407,79147,17316,229,2370,3731,6711,1809,0,2296,343,8347,13911,0,19772,105569,2225,75979,6477
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,2777,0,0,54696,11011,334544,26611,0,17399,4162,1518,4158,11217,963,0,7192,3298,0,33680,73588,16068,840,8061,3711,9794,315875,0,27032,0,225134,1962,402086,0,8633,16164,39427,0,3706,10573,0,1148,23922,29509,46577,20379,11739,368168,9403,8715,0,131120,13172,623,1931,360201,186967,950720,941,7176,141465,59527,531,15170,492146,11841,746396,524682,2232,3966,31135,50126,9542,336651,0,30497,2115,485043,556341,4491,790697,180160,201043,1096444,146744
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parauberis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus,0,114458,41083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
