feature	肠杆菌科..Enterobacteriaceae.	链球菌科..Streptococcaceae.	支原体科..Mycoplasmataceae.	梭菌科..Clostridiaceae.	乳杆菌科..Lactobacillaceae.	坦纳菌科..Tannerellaceae.	拟杆菌科..Bacteroidaceae.	肠球菌科..Enterococcaceae.	芽孢杆菌科..Bacillaceae.	毛螺菌科..Lachnospiraceae.	明串珠菌科..Leuconostocaceae.	葡萄球菌科..Staphylococcaceae.	瘤胃球菌科..Ruminococcaceae.	丙酸杆菌科..Propionibacteriaceae.	普雷沃菌科..Prevotellaceae.	双歧杆菌科..Bifidobacteriaceae.	韦荣球菌科..Veillonellaceae.	丹毒丝菌科..Erysipelotrichaceae.	柯林斯菌科..Coriobacteriaceae.	真杆菌科..Eubacteriaceae.	阿克曼氏菌科..Akkermansiaceae.
CON13	0.410539695736636	0.046071197307517	0.138401458161789	0.115565717209347	0.0135463549952434	0.0231794961987065	0.0678636810590859	0.0307581002326344	0.0433211553373998	0.00701100816218852	0.0152051739161717	0.0100088736819385	0.0014309811414273	0.00420500603570258	0.000891365347872315	3.99715402633325e-05	0	0.00523227462047022	0.0341436896929386	0.0325847996226687	0
CON14	0.137975136295156	0.0491908999273815	0.0264054929928574	0.0139655116352167	0.0550328950933744	0.0728786187312357	0.574965045576233	0.0342770124535296	0.00855435006448956	0.00379079370928758	8.12893575973034e-06	0.000853538254771685	0	0.00170165721903688	0	0.000203223393993258	7.58700670908165e-05	0.000162578715194607	2.4386807279191e-05	0.019934860128112	0
CON15	0.43888713136807	0.0292322471854675	0.0963398742131063	0.105087490676271	0.0370598256861829	0.0257059187174032	0.0510519487681069	0.0515453445208402	0.0526163035370671	0.0160150456681304	0.0312435604598448	0.0151791752164411	0.000118995446247435	0.00278623483896433	0	0.000899721666748899	0	0.017982824023149	0.00071397267748461	0.0275343853304736	0
CON16	0.262736941694283	0.0910488550442582	0.34255091048855	0.0944630264264064	0.0391909853535133	0.0189527646304185	0.0159113755151465	0.0347921546043752	0.039604902215355	0.00416744865245638	0.00618818563014343	0.00550946481321038	7.9698277745927e-05	0.00682577185211085	0.000262233042905953	5.14182437070497e-05	0	0.000539891558924022	0.000904961089244075	0.0362190108672458	0
CON17	0.366556529821211	0.0804118130703667	0.203634005219159	0.0830775673205084	0.00676141499461232	0.00251254998289219	0.0205038377668946	0.0591777016295827	0.0421158530668941	0.00376882497433829	0.00650607454919644	0.0260753662858689	0.00146565415668711	0.000255340445415873	0	0.000418758330482032	0	0.0601173544687131	0.00874796365994781	0.02789339025723	0
CON18	0.328653879021338	0.0272379474908957	0.344088452992914	0.0677543615161116	0.0454991257247282	0.0075305996345135	0.0137543878101048	0.0181770374557932	0.0414498507815889	0.00237171818098155	0.00417548611019812	0.00370482363304103	0.00270565189382486	0.0356099549058018	0.00085718417627493	0.00184320891892247	1.05175972549071e-05	0.0065103927007875	0.00913716261520056	0.0388677806555092	6.04761842157159e-05
CON19	0.257913318314784	0.027278840657678	0.0872465619851384	0.0690595474261121	0.0433677415016307	0.00182912477724354	0.00956591910157695	0.0284119565582865	0.0175279916613429	0.0186510204767829	0.00351366800040348	0.0416932853636394	6.38848727346088e-05	0.00485525032783027	0	0.35489055512592	0.00125416092263206	0.0100433744662251	0.000568239131165731	0.0222655593288726	0
CON20	0.303115065145809	0.0334821358101474	0.386173997872146	0.057338414085512	0.00862664995532769	0.0278325877424223	0.0589548257148359	0.028437163576437	0.0734236040296637	0.00465823312317877	0.000629832265722918	9.31330919239403e-05	0	2.99920126534723e-05	0	0	6.3141079270468e-06	0.00154064233419942	3.1570539635234e-06	0.0156542520781308	0
CON21	0.409607914928842	0.0251480467381961	0.099549492183769	0.101427934668407	0.0348904772517431	0.0181994014454456	0.0707321149988857	0.0550001591900411	0.067584131936706	0.00438568563150689	0.0113422904263109	0.0152504059346047	0.0150951956445605	0.0145818077621064	0	0.00508612181221943	0	0.00918924512082524	0.000163169792097806	0.0427664045337324	0
CON22	0.503299444653406	0.0224129920127442	0.110054317764453	0.0857108878907892	0.0158832444631281	0.0413910215279775	0.0613204416222316	0.0512589331150298	0.0299853972608801	0.002876297099365	0.0290810230767529	0.00479843794942142	3.59537137420625e-05	0.0010150009956413	0	0.00982366086244662	5.53134057570193e-06	0.00186406177401155	0.00651038785760117	0.0226729650198022	0
CON23	0.455514514043651	0.023136616825649	0.131398812966376	0.0889478378663212	0.0290435100003342	0.00480417029742672	0.0242958895940489	0.0779257499929313	0.0703737690759491	0.0626110112919851	3.34158447654079e-05	0.00423610093641479	0.000953636800612795	0.00442374375702054	0	0.00483501569259479	0	0.000632330600945411	0.00013880427825631	0.0166950701347173	0
CON24	0.312693454893354	0.0618422533625978	0.298022539253757	0.0857251392875232	0.0188706455062187	0.0040942090157015	0.0608960830660138	0.0276605323878665	0.0411531318588553	0.00450574033429006	0.019623360909449	0.0052865946310991	0.00329225054870842	0.00729500816027914	0.00109389948787214	0.000221593786932298	0	0.00439318475997524	0.0133730091732793	0.0299573695762283	0
CON25	0.383459086652741	0.159565655838075	0.0321256212634157	0.0190385723546784	0.00240401930418497	0.0151759345962688	0.174336418641504	0.151682813512929	0.0128754591946986	0.0167741122235828	0.000108045811424044	0.0037771014910322	0	0	0	0	0	0.00105794857019376	0	0.0276192105452712	0
CON26	0.57046718768138	0.0374446644098426	0.0575333268494088	0.0325189733228336	0.0267054028870197	6.27476571593508e-06	0.021171059525565	0.0246912030922045	0.0263634281555012	0.0115769427459002	0.00252873058352184	0.00736343756764982	2.82364457217079e-05	3.13738285796754e-06	0	0	0.000247853245779436	2.50990628637403e-05	0	0.181325042276234	0
CON27	0.378984106279068	0.0367877136179761	0.116799826077504	0.152019131474537	0.0115922449201432	0.031717562289876	0.0552048636183644	0.0599178526783288	0.0320747245580117	0.00170816736934461	0.0519865210065764	0.0058931774242389	0.00443735296172929	0.00222061758014799	0	8.15261699005381e-05	1.55287942667692e-05	0.00566024551023736	0.0159480717119719	0.0356774048279021	0.00127336112987507
CON28	0.341405539123822	0.0360586759240748	0.180711906145427	0.159535211346553	0.00399281778588258	0.00454400227200114	0.00603313459551467	0.0271350925149147	0.0257692760425328	0.0194969834327022	0.00120513218151346	0.00651705589010689	0.000960368901237082	0.138569648232193	2.42894858289534e-05	0.00396105461210625	0	0.0110909529138975	0.00857418849762056	0.0244146701020719	0
CON29	0.343597889311014	0.0356384777351864	0.236705188350861	0.0903947738567812	0.0209534472029393	0.0354083137504511	0.0407986974423382	0.0324957448078131	0.0675801240612293	0.0112609860679751	0.00427934519767108	0.00712371740409124	0.000329617558386352	0.027727656333914	0	0.00455213214254255	0	0.011172898617027	9.37705122995655e-05	0.0298872196474797	0
